Commodity code,Commodity,Quantity,Unit,Supplimentary Quantity,Supplimentary Unit,US dollar
3031100,Frozen sockeye salmon,285118,Kilogram,0,?,"2,292,134"
3031200,Other frozen Pacific salmon,3273446,Kilogram,0,?,"10,383,773"
3031300,Frozen Atlantic salmon and Danube salmon,574396,Kilogram,0,?,"4,696,036"
3031400,Frozen trout,392996,Kilogram,0,?,"2,978,924"
3031900,Other frozen salmonidae,130212,Kilogram,0,?,"490,896"
3032300,Frozen tilapias,135189712,Kilogram,0,?,"291,342,910"
3032400,Frozen catfish,5399613,Kilogram,0,?,"16,227,348"
3032500,Frozen carp,411721,Kilogram,0,?,"1,783,068"
3032600,Frozen eels,401708,Kilogram,0,?,"5,036,736"
3032900,Frozen Nile perch and snakeheads,6361,Kilogram,0,?,"31,528"
3033110,Frozen greenland halibut,4258371,Kilogram,0,?,"31,761,901"
3033190,Other frozen halibut,372865,Kilogram,0,?,"1,580,425"
3033200,Frozen plaice,305587,Kilogram,0,?,"2,019,127"
3033300,Frozen sole,1166688,Kilogram,0,?,"6,587,678"
3033400,Frozen turbots,73631,Kilogram,0,?,"1,065,692"
3033900,Other frozen flat fish,21014322,Kilogram,0,?,"73,165,286"
3034100,Frozen albacore or longfinned tunas,11267281,Kilogram,0,?,"51,146,859"
3034200,Frozen yellowfin tunas,16741865,Kilogram,0,?,"70,596,112"
3034300,Frozen skipjack or stripe-bellied bonito,61185408,Kilogram,0,?,"145,012,819"
3034400,Frozen bigeye tunas,9995307,Kilogram,0,?,"74,940,602"
3034510,Frozen Atlantic bluefin tunas,57054,Kilogram,0,?,"1,316,760"
3034900,"Frozen tunas, nes",1141046,Kilogram,0,?,"3,228,119"
3035100,Frozen herrings,82993154,Kilogram,0,?,"45,180,830"
3035300,"Frozen sadines, sardinella, brisling or sprats",51222603,Kilogram,0,?,"84,400,752"
3035400,Frozen mackerel,287908714,Kilogram,0,?,"516,949,467"
3035500,Frozen jack and horse mackerel,2506765,Kilogram,0,?,"3,792,478"
3035600,Frozen cobia,2550,Kilogram,0,?,"12,240"
3035700,Frozen swordfish,2870008,Kilogram,0,?,"17,201,503"
3035900,"Frozen anchovies, Indian mackerels, seerfishes, jacks, crevalles, silver pomfrets, Pacific saury, scads, capelin,  Kawakawa, bonitos, marlins, sailfishes, spearfish",53199331,Kilogram,0,?,"193,005,059"
3036300,Frozen cod,889806,Kilogram,0,?,"1,697,023"
3036600,Frozen hake,3563620,Kilogram,0,?,"6,344,560"
3036700,Frozen Alaska Pollack,38468374,Kilogram,0,?,"36,015,776"
3036800,Frozen blue whitings,101760,Kilogram,0,?,"184,659"
3036900,"Other Frozen Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae etc.",841641,Kilogram,0,?,"1,544,254"
3038100,Frozen dogfish and other sharks,1609633,Kilogram,0,?,"13,410,093"
3038200,Frozen rays and skates,131298,Kilogram,0,?,"301,877"
3038400,Frozen seabass,1116375,Kilogram,0,?,"7,599,532"
3038910,Frozen scabber fish,5169803,Kilogram,0,?,"32,478,732"
3038920,Frozen yellow croaker,33093924,Kilogram,0,?,"250,227,890"
3038930,Frozen butterfish,18767627,Kilogram,0,?,"115,535,595"
3038990,"Frozen fish, nes",274478767,Kilogram,0,?,"669,499,284"
3039100,"Frozen fish liver, roes and milt",1189587,Kilogram,0,?,"49,124,106"
3039200,Frozen shark fins,31333,Kilogram,0,?,"323,775"
3039900,Other frozen edible fish offal,1636811,Kilogram,0,?,"30,823,022"
3043900,"Fresh or chilled fillets of carp, eels and snakeheads",1123100,Kilogram,0,?,"4,254,081"
3044100,Fresh or chilled fillets of Pacific/Altantic/Danude salmon,7774,Kilogram,0,?,"58,681"
3045100,"Fresh or chilled meat of tilapias , catfish, carp, eels, Nile perch and snakeheads",5565271,Kilogram,0,?,"25,290,516"
3045900,Other fresh or chilled meat of fish,184022,Kilogram,0,?,"523,755"
3046100,Frozen fillets of tilapias,112719430,Kilogram,0,?,"372,198,070"
3046211,Frozen fillets of channel catfish,2064402,Kilogram,0,?,"12,017,678"
3046219,Frozen fillets of other Ictalurus,93089,Kilogram,0,?,"135,496"
3046290,Frozen fillets of other catfish,162530,Kilogram,0,?,"357,152"
3046300,Frozen fillets of Nile perch,553949,Kilogram,0,?,"5,010,737"
3046900,Frozen fillets of carp/eels/snakeheads,3342919,Kilogram,0,?,"46,054,708"
3047100,Frozen fillets of cod,121213212,Kilogram,0,?,"795,943,636"
3047200,Frozen fillets of haddock,28124571,Kilogram,0,?,"167,937,980"
3047300,Frozen fillets of coalfish,9287044,Kilogram,0,?,"44,179,526"
3047400,Frozen fillets of Hake,16865359,Kilogram,0,?,"48,818,761"
3047500,Frozen fillets of Alaska pollack,240291308,Kilogram,0,?,"629,011,085"
3047900,Frozen fillets of fish of the families Bregmacerotidae and Euclichthyidae etc.,14874279,Kilogram,0,?,"64,743,428"
3048100,Frozen fillets of Pacific/Atlantic/Danude salmon,89055453,Kilogram,0,?,"617,155,978"
3048200,Frozen fillets of trout,948858,Kilogram,0,?,"13,338,840"
3048300,Frozen fillets of flat fish,70668262,Kilogram,0,?,"433,425,621"
3048400,Frozen fillets of swordfish,44411,Kilogram,0,?,"885,097"
3048500,Frozen fillets of toothfish,7705,Kilogram,0,?,"207,286"
3048600,Frozen fillets of herrings,663520,Kilogram,0,?,"1,491,332"
3048700,"Frozen fillets of tunas, skipjack or stripe-bellied bonito",12804361,Kilogram,0,?,"118,904,219"
3048800,"Frozen fillets of dogfish, other sharks, rays and skates",1752201,Kilogram,0,?,"13,650,863"
3048900,Frozen fillets of other fish,124628445,Kilogram,0,?,"630,639,979"
3049100,Frozen meat of swordfish,474677,Kilogram,0,?,"3,533,037"
3049200,Frozen meat of toothfish,3332,Kilogram,0,?,"53,246"
3049300,"Frozen meat of tilapias, catfish , carp, eels, Nile perch and snakeheads",992654,Kilogram,0,?,"10,153,696"
3049400,Frozen meat of Alaska pollack,7880067,Kilogram,0,?,"19,039,106"
3049500,"Frozen meat of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae etc, other than Alaska Pollack",8616863,Kilogram,0,?,"44,633,654"
3049600,Frozen meat of dogfish and other sharks,925587,Kilogram,0,?,"6,446,525"
3049900,Frozen meat of other fish,54368569,Kilogram,0,?,"342,002,558"
3051000,"Flours, meals&pellets of fish, fit for human consumption",21001231,Kilogram,0,?,"34,522,892"
3052000,"Dried/smoked/salted fish livers,roes and milt",7374165,Kilogram,0,?,"68,832,949"
3053100,"Dried/salted fillets of tilapias, catfish , carp, eels, Nile perch and snakeheads",32252,Kilogram,0,?,"928,298"
3053200,"Dried/salted fish fillets of the families Bregmacerotidae, Euclichthyidae, Gadidae,Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",34568156,Kilogram,0,?,"137,114,962"
3053900,Dried/salted fillets of other fish,2336005,Kilogram,0,?,"18,698,932"
3054110,Smoked Atlantic salmon(excl.offal),261059,Kilogram,0,?,"4,014,430"
3054120,Smoked Pacific/Danude salmon(excl.offal),23252,Kilogram,0,?,"328,120"
3054300,Smoked trout(excl.offal),588040,Kilogram,0,?,"9,951,564"
3054900,Other smoked fish(excl.edible offal),3325273,Kilogram,0,?,"19,786,112"
3055100,Dried cod(excl.offal),1639379,Kilogram,0,?,"15,355,187"
3055300,"Dried fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae etc, other than cod",372498,Kilogram,0,?,"3,491,056"
3055400,"Dried herrings, anchovies, sardines,mackerel,seerfishes,silver pomfrets (Pampus spp.),Pacific saury, swordfish, bonitos etc.",3691405,Kilogram,0,?,"16,241,196"
3055990,Other dried fish(excl.offal),13984239,Kilogram,0,?,"110,276,221"
3056200,Salted cod(excl.offal),2746394,Kilogram,0,?,"19,604,812"
3056300,Salted anchovies,51070,Kilogram,0,?,"41,981"
3056400,"Salted tilapias, catfish, carp, eels, Nile perch and snakeheads",2159,Kilogram,0,?,"15,252"
3056910,Salted scabber fish(excl.offal),50206,Kilogram,0,?,"352,567"
3056920,Salted yellow croaker(excl.offal),39188,Kilogram,0,?,"293,507"
3056990,"Salted fish,nes(excl.offal)",4209566,Kilogram,0,?,"14,997,037"
3057100,Shark fins,128730,Kilogram,0,?,"6,748,449"
3057200,"Fish heads, tails and maws",120162,Kilogram,0,?,"5,157,808"
3057900,Other fish fins and edible offal,1172690,Kilogram,0,?,"3,750,746"
3061100,Frozen rock lobsters and crawfish,145671,Kilogram,0,?,"1,984,394"
3061200,Frozen lobsters,62537,Kilogram,0,?,"715,437"
3061410,Frozen swimming crabs,28987078,Kilogram,0,?,"153,275,424"
3061490,Other frozen crabs,8194226,Kilogram,0,?,"131,877,215"
3061500,Frozen Norway lobsters,285853,Kilogram,0,?,"5,293,307"
3061611,Frzen cold-water shelled shrimps,3557388,Kilogram,0,?,"61,456,141"
3061612,Other frozen cold-water northern pandalus,740553,Kilogram,0,?,"3,041,354"
3061619,Other forzen cold-water shrimps,53890,Kilogram,0,?,"191,384"
3061621,Frozen cold-water shelled prawns,292708,Kilogram,0,?,"4,418,803"
3061711,Other frozen shelled shrimps,24051845,Kilogram,0,?,"200,076,485"
3061719,Other frozen shrimps,11218435,Kilogram,0,?,"34,446,752"
3061721,Other frozen shelled prawns,27251615,Kilogram,0,?,"358,180,898"
3061729,Other frozen prawns,8833492,Kilogram,0,?,"88,093,944"
3061911,Frozen freshwater shelled crawfish,346200,Kilogram,0,?,"7,202,140"
3061919,Other frozen freshwater crawfish,64532,Kilogram,0,?,"416,078"
3061990,"Frozen crustaceans,nes,incl. flours,meals,pellets for human",1235763,Kilogram,0,?,"10,821,457"
3063190,"Live/fresh/chilled rock lobster and other sea crawfish, not for cultivation",3335,Kilogram,0,?,"90,004"
3063210,Live lobsters for cultivation,72,Kilogram,0,?,468
3063290,"Live/fresh/chilled lobsters, not for cultivation",60900,Kilogram,0,?,"734,805"
3063310,Live crabs for cultivation,1566,Kilogram,0,?,"4,350"
3063391,"Live/fresh/chilled freshwater crabs, not for cultivation",3912057,Kilogram,0,?,"28,779,587"
3063392,"Live/fresh/chilled swimming crabs, not for cultivation",4277,Kilogram,0,?,"48,202"
3063399,"Other live/fresh/chilled crabs, not for cultivation",852404,Kilogram,0,?,"15,678,001"
3063520,Fresh/chilled cold-water prawns,200,Kilogram,0,?,"1,040"
3063590,"Live cole-water prawns and live/fresh/cold cold-water shrimps, not for cultivation",32,Kilogram,0,?,441
3063610,Other shrimps/prawns for cultivation,36,Kilogram,0,?,"1,820"
3063620,Other fresh/chilled prawns,1958379,Kilogram,0,?,"21,457,365"
3063690,"Other live prawns and live/fresh/cold shrimps, not for cultivation",2869499,Kilogram,0,?,"42,242,408"
3063990,"Live/fresh/chilled crustaceans nes, incl.edible flours/meals/pellets",19527,Kilogram,0,?,"249,711"
3069390,"Other crab,prepared other than fresh/chilled",13090,Kilogram,0,?,"84,436"
3069510,"Cold-water shrimps and prawns,prepared other than fresh/chilled",9060,Kilogram,0,?,"99,460"
3069590,"Other shrimps and prawns,prepared other than fresh/chilled",14363719,Kilogram,0,?,"93,146,874"
3069900,"Crustaceans nes, incl.edible flours/meals/pellets,prepared other than fresh/chilled",763091,Kilogram,0,?,"1,856,561"
3071110,Oysters for cultivation,19591,Kilogram,0,?,"311,943"
3071190,"Live/fresh/chilled oysters, not for cultivation",896313,Kilogram,0,?,"2,081,041"
3071200,Frozen oysters,350792,Kilogram,0,?,"1,267,384"
3071900,Dried/salted/smoked oysters,75710,Kilogram,0,?,"300,211"
3072110,Scallops for cultivation,116402,Kilogram,0,?,"847,579"
3072190,"Live/fresh/chilled scallops, not for cultivation",322084,Kilogram,0,?,"4,400,990"
3072200,Frozen scallops,21929549,Kilogram,0,?,"263,868,222"
3072900,Dried/salted/smoked scallops,1055448,Kilogram,0,?,"43,715,746"
3073190,"Live/fresh/chilled mussels, not for cultivation",3832,Kilogram,0,?,"12,262"
3073200,Frzen mussels,2757685,Kilogram,0,?,"7,179,412"
3073900,Dried/salted/smoked mussels,205859,Kilogram,0,?,"8,510,417"
3074299,Other live/fresh/chilled cuttle fish and squid,1505097,Kilogram,0,?,"5,333,660"
3074310,"Frozen cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",103572865,Kilogram,0,?,"777,180,524"
3074390,Other frozen cuttle fish and squid,279155986,Kilogram,0,?,"1,352,595,900"
3074910,"Dried/salted/smoked cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",1280679,Kilogram,0,?,"24,921,482"
3074990,Other dried/salted/smoked cuttle fish and squid,4361247,Kilogram,0,?,"88,810,657"
3075100,Live/fresh/chilled octopus,7244850,Kilogram,0,?,"117,869,878"
3075200,Frozen octopus,28206820,Kilogram,0,?,"243,658,165"
3075900,Dried/salted/smoked octopus,951319,Kilogram,0,?,"10,333,728"
3076090,"Snails (not sea snails), not for cultivation",26221,Kilogram,0,?,"40,396"
3077110,"Clams, cockles and ark shells, for cultivation",4410400,Kilogram,0,?,"4,028,797"
3077191,"Live/fresh/chilled clams, not for cultivation",73206461,Kilogram,0,?,"112,156,637"
3077199,"Live/fresh/chilled cockles and ark shells, not for cultivation",8098172,Kilogram,0,?,"33,333,181"
3077200,"Frozen clams, cockles and ark shells",6421608,Kilogram,0,?,"29,401,805"
3077900,"Dried/salted/smoked clams, cockles and ark shells",488192,Kilogram,0,?,"1,710,479"
3078110,"Abalone, for cultivation",7812,Kilogram,0,?,"296,136"
3078190,"Live/fresh/chilled abalone, not for cultivation",1649255,Kilogram,0,?,"39,414,352"
3078300,Frozen abalone,713379,Kilogram,0,?,"27,379,202"
3078700,Dried/salted/smoked abalone,27422,Kilogram,0,?,"8,519,526"
3079110,"Other molluscs for custivation, shelled or not",46096,Kilogram,0,?,"29,540"
3079190,"Molluscs nes, live/fresh/chilled, not for cultivation",4561235,Kilogram,0,?,"7,681,594"
3079200,Frozen mollus nes,2901861,Kilogram,0,?,"53,857,398"
3079900,"Molluscs nes, dried/salted/smoked, incl. edible flours/meals/pellets",569834,Kilogram,0,?,"7,411,968"
3081110,Live sea cucumbers for cultivation,518,Kilogram,0,?,"29,306"
3081200,Frozen sea cucumbers,126630,Kilogram,0,?,"4,323,508"
3081900,Dried/salted/smoked sea cucumbers,33974,Kilogram,0,?,"2,629,514"
3082190,"Live/fresh/chilled sea urchins, not for cultivation",100638,Kilogram,0,?,"7,130,198"
3082200,Frozen sea urchins,68371,Kilogram,0,?,"3,205,136"
3082900,Dried/salted/smoked sea urchins,1680,Kilogram,0,?,"67,393"
3083090,Frozen/dried/salted/smoked jellyfish,6317316,Kilogram,0,?,"40,925,201"
3089012,"Live/fresh/chilled sea clamworm, not for cultivation",1300661,Kilogram,0,?,"21,916,596"
3089019,"Live/fresh/chilled aquatic invertebrates(excl.crustaceans/molluscs)nes, not for cultivation",325416,Kilogram,0,?,"4,407,612"
3089090,Other frozen/dried/salted/smoked aquatic invertebrates(excl.crustaceans/molluscs),341480,Kilogram,0,?,"4,805,447"
4011000,"Milk&cream,fat¡Ü1%, not concentrated or sweetened",23480,Kilogram,0,?,"33,999"
4012000,"Milk&cream,1%<fat¡Ü6%, not concentrated or sweetened",27065101,Kilogram,0,?,"24,969,086"
4014000,"Milk&cream,6%<fat¡Ü10%, not concentrated or sweetened",33640,Kilogram,0,?,"31,641"
4015000,"Milk&cream,fat£¾10%, not concentrated or sweetened",657,Kilogram,0,?,527
4021000,"Milk&cream in solid forms,fat¡Ü1.5%, concentrated/sweetened",1367748,Kilogram,0,?,"3,324,407"
4022100,"Milk&cream in solid forms of>1.5% fat, concentrated, unsweetened",1349637,Kilogram,0,?,"3,987,778"
4022900,"Milk&cream in solid forms of>1.5% fat, concentrated, sweetened",411852,Kilogram,0,?,"2,511,325"
4029100,"Milk&cream not in solid form, concentrated, unsweetened",169266,Kilogram,0,?,"305,905"
4029900,"Milk&cream not in solid form, concentrated, sweetened",2588137,Kilogram,0,?,"4,376,250"
4031000,Yogurt,280952,Kilogram,0,?,"768,927"
4039000,"Buttermilk, curdled/fermented/acidified milk&cream",2569881,Kilogram,0,?,"5,270,127"
4041000,Whey and modified whey,236599,Kilogram,0,?,"772,133"
4049000,"Products consisting of natural milk constituents, nes",355018,Kilogram,0,?,"666,785"
4051000,Butter,1380220,Kilogram,0,?,"5,224,574"
4059000,Other fats&oils derived from milk,759011,Kilogram,0,?,"3,253,510"
4061000,"Fresh cheese, incl. whey cheese, curd",4060,Kilogram,0,?,"25,705"
4062000,Grated or powdered cheese,36782,Kilogram,0,?,"391,848"
4063000,"Processed cheese, not grated or powdered",85875,Kilogram,0,?,"477,651"
4069000,"Cheese, nes",66284,Kilogram,0,?,"346,939"
4071100,Fertilised eggs for incubation of hens,43637,Kilogram,775261,Number of item,"629,464"
4072100,Fresh eggs of hens,70379952,Kilogram,1164848560,Number of item,"109,634,734"
4072900,Fresh eggs of other fowls,683507,Kilogram,11155580,Number of item,"1,482,314"
4079010,Salted eggs,14752228,Kilogram,207095113,Number of item,"36,253,385"
4079020,Lime-preserved eggs,7297291,Kilogram,103909990,Number of item,"19,575,108"
4079090,"Prevered/cooked eggds in shell, nes",144931,Kilogram,2272284,Number of item,"454,434"
4081100,Dried egg yolks,326652,Kilogram,0,?,"3,217,113"
4081900,Egg yolks (excl. dried),551908,Kilogram,0,?,"4,717,740"
4089100,"Dried bird's eggs, not in shell",137185,Kilogram,0,?,"965,685"
4089900,"Bird's eggs, not in shell (excl. dried)",5288368,Kilogram,0,?,"11,173,655"
4090000,Natural honey,123477583,Kilogram,0,?,"249,263,052"
4100010,Edible bird's nests (salanganes' nests),5,Kilogram,0,?,543
4100041,"Pure royal jelly, fresh",812666,Kilogram,0,?,"22,642,322"
4100042,"Pure royal jelly, in powder, fresh",283382,Kilogram,0,?,"25,489,862"
4100043,Bee pollen,2500200,Kilogram,0,?,"14,891,340"
4100049,Other bee products,484585,Kilogram,0,?,"9,680,918"
4100090,"Other edible products of animal origin, nes",14554054,Kilogram,0,?,"22,839,309"
5010000,"Huaman hair, unworked , whether or not washed/scoured, waste hair",0,Kilogram,0,?,124
5021010,"Pig's, hog's, or boar's bristles",5319031,Kilogram,0,?,"74,772,041"
5021020,"Pig's, hog's, or boar's hair",206245,Kilogram,0,?,"340,157"
5029011,Goats hair for brush making,709310,Kilogram,0,?,"97,742,891"
5029019,"Badger and other brush making hair, nes",35093,Kilogram,0,?,"8,678,867"
5040011,"Hog casings, salted, excl. hog fat-ends",80690697,Kilogram,0,?,"678,243,749"
5040012,"Sheep casings, salted",20889485,Kilogram,0,?,"554,805,346"
5040013,"Goat casings, salted",410255,Kilogram,0,?,"13,783,590"
5040019,"Casings of animal guts, nes",865983,Kilogram,0,?,"109,624,733"
