Commodity code,Commodity,Quantity,Unit,Supplimentary Quantity,Supplimentary Unit,US dollar
3025900,Other fresh or chilled fish of the families Bregmacerotidae and Euclichthyidae etc.,7,Kilogram,0,?,61
3027400,Fresh or chilled eels,4020,Kilogram,0,?,"8,592"
3028910,Fresh or chilled scabber fish,11762977,Kilogram,0,?,"20,057,515"
3028920,Fresh or chilled yellow croaker,14190,Kilogram,0,?,"96,392"
3028930,Fresh or chilled butterfish,145649,Kilogram,0,?,"1,589,890"
3028990,"Fresh or chilled fish, nes",9610853,Kilogram,0,?,"45,089,305"
3029900,Other fresh or chilled edible fish offal,210,Kilogram,0,?,208
3031100,Frozen sockeye salmon,2711978,Kilogram,0,?,"15,011,487"
3031200,Other frozen Pacific salmon,69305474,Kilogram,0,?,"180,857,974"
3031300,Frozen Atlantic salmon and Danube salmon,15460015,Kilogram,0,?,"74,064,876"
3031400,Frozen trout,2375707,Kilogram,0,?,"13,975,815"
3031900,Other frozen salmonidae,165553,Kilogram,0,?,"634,026"
3032300,Frozen tilapias,250,Kilogram,0,?,"1,079"
3032400,Frozen catfish,30330700,Kilogram,0,?,"46,778,079"
3032500,Frozen carp,113385,Kilogram,0,?,"134,196"
3032600,Frozen eels,3951698,Kilogram,0,?,"5,543,277"
3032900,Frozen Nile perch and snakeheads,20,Kilogram,0,?,452
3033110,Frozen greenland halibut,56620527,Kilogram,0,?,"302,678,249"
3033190,Other frozen halibut,1335447,Kilogram,0,?,"7,629,702"
3033200,Frozen plaice,373388,Kilogram,0,?,"583,555"
3033300,Frozen sole,2073259,Kilogram,0,?,"4,030,806"
3033900,Other frozen flat fish,161930638,Kilogram,0,?,"236,508,316"
3034100,Frozen albacore or longfinned tunas,247387,Kilogram,0,?,"499,576"
3034200,Frozen yellowfin tunas,6897708,Kilogram,0,?,"13,232,236"
3034300,Frozen skipjack or stripe-bellied bonito,36016783,Kilogram,0,?,"48,393,645"
3034400,Frozen bigeye tunas,935192,Kilogram,0,?,"2,890,534"
3034510,Frozen Atlantic bluefin tunas,75950,Kilogram,0,?,"2,232,552"
3034900,"Frozen tunas, nes",23827,Kilogram,0,?,"498,229"
3035100,Frozen herrings,109492860,Kilogram,0,?,"74,141,949"
3035300,"Frozen sadines, sardinella, brisling or sprats",71839429,Kilogram,0,?,"39,180,474"
3035400,Frozen mackerel,99898315,Kilogram,0,?,"133,920,205"
3035500,Frozen jack and horse mackerel,17843445,Kilogram,0,?,"25,949,816"
3035600,Frozen cobia,32,Kilogram,0,?,508
3035700,Frozen swordfish,148840,Kilogram,0,?,"692,479"
3035900,"Frozen anchovies, Indian mackerels, seerfishes, jacks, crevalles, silver pomfrets, Pacific saury, scads, capelin,  Kawakawa, bonitos, marlins, sailfishes, spearfish",46015479,Kilogram,0,?,"87,762,096"
3036300,Frozen cod,153711573,Kilogram,0,?,"495,823,320"
3036400,Frozen haddock,46400068,Kilogram,0,?,"133,233,058"
3036500,Frozen coalfish,10125228,Kilogram,0,?,"27,511,153"
3036600,Frozen hake,18938076,Kilogram,0,?,"27,344,364"
3036700,Frozen Alaska Pollack,607177552,Kilogram,0,?,"689,230,618"
3036800,Frozen blue whitings,63364996,Kilogram,0,?,"48,171,655"
3036900,"Other Frozen Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae etc.",20697998,Kilogram,0,?,"40,990,166"
3038100,Frozen dogfish and other sharks,6874390,Kilogram,0,?,"8,733,016"
3038200,Frozen rays and skates,821833,Kilogram,0,?,"1,056,802"
3038300,Frozen toothfish,5702885,Kilogram,0,?,"122,246,662"
3038400,Frozen seabass,771,Kilogram,0,?,"12,701"
3038910,Frozen scabber fish,143322226,Kilogram,0,?,"261,087,565"
3038920,Frozen yellow croaker,3026346,Kilogram,0,?,"5,007,706"
3038930,Frozen butterfish,7904232,Kilogram,0,?,"17,214,146"
3038990,"Frozen fish, nes",314291834,Kilogram,0,?,"539,398,098"
3039100,"Frozen fish liver, roes and milt",7633922,Kilogram,0,?,"52,049,263"
3039200,Frozen shark fins,2193000,Kilogram,0,?,"16,220,657"
3039900,Other frozen edible fish offal,48181251,Kilogram,0,?,"115,410,325"
3044100,Fresh or chilled fillets of Pacific/Altantic/Danude salmon,22400,Kilogram,0,?,"309,238"
3044900,Other fresh or chilled fish fillets,12277,Kilogram,0,?,"298,192"
3045200,Fresh or chilled meat of salmonidae,444,Kilogram,0,?,"6,995"
3045900,Other fresh or chilled meat of fish,6257,Kilogram,0,?,"367,249"
3046100,Frozen fillets of tilapias,41123,Kilogram,0,?,"308,849"
3046290,Frozen fillets of other catfish,209491799,Kilogram,0,?,"347,053,782"
3046300,Frozen fillets of Nile perch,86508,Kilogram,0,?,"391,636"
3046900,Frozen fillets of carp/eels/snakeheads,10530,Kilogram,0,?,"79,212"
3047100,Frozen fillets of cod,415543,Kilogram,0,?,"3,424,750"
3047200,Frozen fillets of haddock,10165,Kilogram,0,?,"10,196"
3047300,Frozen fillets of coalfish,14275,Kilogram,0,?,"14,318"
3047400,Frozen fillets of Hake,8859,Kilogram,0,?,"42,771"
3047500,Frozen fillets of Alaska pollack,6162086,Kilogram,0,?,"17,446,444"
3047900,Frozen fillets of fish of the families Bregmacerotidae and Euclichthyidae etc.,916316,Kilogram,0,?,"3,242,706"
3048100,Frozen fillets of Pacific/Atlantic/Danude salmon,600595,Kilogram,0,?,"5,746,074"
3048200,Frozen fillets of trout,12472,Kilogram,0,?,"145,244"
3048300,Frozen fillets of flat fish,177464,Kilogram,0,?,"1,372,994"
3048500,Frozen fillets of toothfish,20906,Kilogram,0,?,"580,938"
3048600,Frozen fillets of herrings,133394,Kilogram,0,?,"256,682"
3048700,"Frozen fillets of tunas, skipjack or stripe-bellied bonito",510327,Kilogram,0,?,"3,167,096"
3048800,"Frozen fillets of dogfish, other sharks, rays and skates",5676,Kilogram,0,?,"10,248"
3048900,Frozen fillets of other fish,949246,Kilogram,0,?,"5,402,277"
3049100,Frozen meat of swordfish,8712,Kilogram,0,?,"104,514"
3049200,Frozen meat of toothfish,33151,Kilogram,0,?,"216,748"
3049300,"Frozen meat of tilapias, catfish , carp, eels, Nile perch and snakeheads",988307,Kilogram,0,?,"1,753,270"
3049400,Frozen meat of Alaska pollack,3577820,Kilogram,0,?,"12,349,592"
3049500,"Frozen meat of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae etc, other than Alaska Pollack",4766753,Kilogram,0,?,"7,328,018"
3049900,Frozen meat of other fish,47481304,Kilogram,0,?,"115,704,676"
3051000,"Flours, meals&pellets of fish, fit for human consumption",18126,Kilogram,0,?,"328,893"
3052000,"Dried/smoked/salted fish livers,roes and milt",1043863,Kilogram,0,?,"20,459,151"
3053200,"Dried/salted fish fillets of the families Bregmacerotidae, Euclichthyidae, Gadidae,Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",6705,Kilogram,0,?,"76,303"
3053900,Dried/salted fillets of other fish,38150,Kilogram,0,?,"212,407"
3054110,Smoked Atlantic salmon(excl.offal),24320,Kilogram,0,?,"449,155"
3054300,Smoked trout(excl.offal),9340,Kilogram,0,?,"178,397"
3054900,Other smoked fish(excl.edible offal),18916,Kilogram,0,?,"139,950"
3055100,Dried cod(excl.offal),59774,Kilogram,0,?,"119,907"
3055400,"Dried herrings, anchovies, sardines,mackerel,seerfishes,silver pomfrets (Pampus spp.),Pacific saury, swordfish, bonitos etc.",12057595,Kilogram,0,?,"21,197,544"
3055990,Other dried fish(excl.offal),42712249,Kilogram,0,?,"86,413,663"
3056200,Salted cod(excl.offal),92350,Kilogram,0,?,"106,520"
3056300,Salted anchovies,91928,Kilogram,0,?,"275,784"
3056400,"Salted tilapias, catfish, carp, eels, Nile perch and snakeheads",6365711,Kilogram,0,?,"11,144,636"
3056990,"Salted fish,nes(excl.offal)",1030978,Kilogram,0,?,"1,697,453"
3057100,Shark fins,298202,Kilogram,0,?,"3,241,289"
3057200,"Fish heads, tails and maws",2121745,Kilogram,0,?,"21,085,581"
3057900,Other fish fins and edible offal,3115357,Kilogram,0,?,"4,935,612"
3061100,Frozen rock lobsters and crawfish,3536475,Kilogram,0,?,"57,433,491"
3061200,Frozen lobsters,1965487,Kilogram,0,?,"24,178,188"
3061410,Frozen swimming crabs,1919340,Kilogram,0,?,"5,892,495"
3061490,Other frozen crabs,13343409,Kilogram,0,?,"149,575,076"
3061500,Frozen Norway lobsters,285487,Kilogram,0,?,"3,261,756"
3061611,Frzen cold-water shelled shrimps,117669,Kilogram,0,?,"1,221,314"
3061612,Other frozen cold-water northern pandalus,50418940,Kilogram,0,?,"234,298,781"
3061619,Other forzen cold-water shrimps,11273319,Kilogram,0,?,"23,360,954"
3061621,Frozen cold-water shelled prawns,11740,Kilogram,0,?,"23,551"
3061629,Other frozen cold-water prawns,39270,Kilogram,0,?,"707,204"
3061711,Other frozen shelled shrimps,5564023,Kilogram,0,?,"29,147,036"
3061719,Other frozen shrimps,26629007,Kilogram,0,?,"185,965,117"
3061721,Other frozen shelled prawns,24333810,Kilogram,0,?,"149,375,169"
3061729,Other frozen prawns,488891440,Kilogram,0,?,"2,742,662,408"
3061990,"Frozen crustaceans,nes,incl. flours,meals,pellets for human",2765794,Kilogram,0,?,"25,053,413"
3063190,"Live/fresh/chilled rock lobster and other sea crawfish, not for cultivation",19960741,Kilogram,0,?,"901,063,537"
3063290,"Live/fresh/chilled lobsters, not for cultivation",22877922,Kilogram,0,?,"452,726,247"
3063310,Live crabs for cultivation,64,Kilogram,0,?,"3,840"
3063391,"Live/fresh/chilled freshwater crabs, not for cultivation",40,Kilogram,0,?,767
3063392,"Live/fresh/chilled swimming crabs, not for cultivation",533905,Kilogram,0,?,"3,626,425"
3063399,"Other live/fresh/chilled crabs, not for cultivation",50876686,Kilogram,0,?,"800,010,976"
3063490,"Live/fresh/chilled Norway lobsters, not for cultivation",2134,Kilogram,0,?,"71,362"
3063590,"Live cole-water prawns and live/fresh/cold cold-water shrimps, not for cultivation",20879,Kilogram,0,?,"759,792"
3063610,Other shrimps/prawns for cultivation,22009,Kilogram,0,?,"21,564,372"
3063690,"Other live prawns and live/fresh/cold shrimps, not for cultivation",3668097,Kilogram,0,?,"41,817,691"
3063910,Other crustaceans for cultivation,896,Kilogram,0,?,"37,156"
3063990,"Live/fresh/chilled crustaceans nes, incl.edible flours/meals/pellets",1496724,Kilogram,0,?,"40,101,726"
3069590,"Other shrimps and prawns,prepared other than fresh/chilled",6545061,Kilogram,0,?,"13,146,991"
3069900,"Crustaceans nes, incl.edible flours/meals/pellets,prepared other than fresh/chilled",1501667,Kilogram,0,?,"4,678,021"
3071190,"Live/fresh/chilled oysters, not for cultivation",2093653,Kilogram,0,?,"24,056,261"
3071200,Frozen oysters,416431,Kilogram,0,?,"2,253,788"
3071900,Dried/salted/smoked oysters,106,Kilogram,0,?,"1,955"
3072190,"Live/fresh/chilled scallops, not for cultivation",3308204,Kilogram,0,?,"10,160,789"
3072200,Frozen scallops,55067116,Kilogram,0,?,"118,354,209"
3072900,Dried/salted/smoked scallops,32836,Kilogram,0,?,"812,737"
3073190,"Live/fresh/chilled mussels, not for cultivation",2465913,Kilogram,0,?,"10,215,905"
3073200,Frzen mussels,5134846,Kilogram,0,?,"29,570,824"
3073900,Dried/salted/smoked mussels,1680,Kilogram,0,?,"86,028"
3074291,"Live/fresh/chilled cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",51575,Kilogram,0,?,"156,779"
3074299,Other live/fresh/chilled cuttle fish and squid,9249,Kilogram,0,?,"220,632"
3074310,"Frozen cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",172479983,Kilogram,0,?,"447,503,104"
3074390,Other frozen cuttle fish and squid,105533473,Kilogram,0,?,"215,353,737"
3074910,"Dried/salted/smoked cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",6125885,Kilogram,0,?,"19,657,072"
3074990,Other dried/salted/smoked cuttle fish and squid,2103585,Kilogram,0,?,"5,659,833"
3075100,Live/fresh/chilled octopus,150,Kilogram,0,?,"5,040"
3075200,Frozen octopus,14429034,Kilogram,0,?,"36,277,883"
3075900,Dried/salted/smoked octopus,17159,Kilogram,0,?,"82,225"
3076010,"Snails (not sea snails), for cultivation",25,Kilogram,0,?,"1,940"
3076090,"Snails (not sea snails), not for cultivation",1333903,Kilogram,0,?,"2,215,983"
3077191,"Live/fresh/chilled clams, not for cultivation",3454648,Kilogram,0,?,"8,111,310"
3077199,"Live/fresh/chilled cockles and ark shells, not for cultivation",3431271,Kilogram,0,?,"7,289,901"
3077200,"Frozen clams, cockles and ark shells",4546982,Kilogram,0,?,"45,090,926"
3077900,"Dried/salted/smoked clams, cockles and ark shells",12675,Kilogram,0,?,"28,604"
3078190,"Live/fresh/chilled abalone, not for cultivation",858145,Kilogram,0,?,"42,573,394"
3078290,"Live/fresh/chilled stromboid conchs, not for cultivation",518859,Kilogram,0,?,"2,380,704"
3078300,Frozen abalone,285604,Kilogram,0,?,"5,401,281"
3078400,Frozen stromboid conchs,967817,Kilogram,0,?,"2,719,882"
3078700,Dried/salted/smoked abalone,20865,Kilogram,0,?,"1,903,589"
3078800,Dried/salted/smoked stromboid conchs,560,Kilogram,0,?,"6,319"
3079110,"Other molluscs for custivation, shelled or not",1,Kilogram,0,?,155
3079190,"Molluscs nes, live/fresh/chilled, not for cultivation",6731007,Kilogram,0,?,"110,211,554"
3079200,Frozen mollus nes,9600203,Kilogram,0,?,"35,531,980"
3079900,"Molluscs nes, dried/salted/smoked, incl. edible flours/meals/pellets",37672,Kilogram,0,?,"245,104"
3081190,"Live/fresh/chilled sea cucumbers, not for cultivation",2140,Kilogram,0,?,"20,988"
3081200,Frozen sea cucumbers,4655491,Kilogram,0,?,"24,570,439"
3081900,Dried/salted/smoked sea cucumbers,2890522,Kilogram,0,?,"45,302,812"
3082190,"Live/fresh/chilled sea urchins, not for cultivation",41303,Kilogram,0,?,"876,290"
3082200,Frozen sea urchins,15,Kilogram,0,?,15
3082900,Dried/salted/smoked sea urchins,208,Kilogram,0,?,"12,168"
3083090,Frozen/dried/salted/smoked jellyfish,21342075,Kilogram,0,?,"24,822,885"
3089012,"Live/fresh/chilled sea clamworm, not for cultivation",70,Kilogram,0,?,"1,400"
3089019,"Live/fresh/chilled aquatic invertebrates(excl.crustaceans/molluscs)nes, not for cultivation",13135,Kilogram,0,?,"561,969"
3089090,Other frozen/dried/salted/smoked aquatic invertebrates(excl.crustaceans/molluscs),24000,Kilogram,0,?,"35,474"
4011000,"Milk&cream,fat¡Ü1%, not concentrated or sweetened",164380919,Kilogram,0,?,"114,086,359"
4012000,"Milk&cream,1%<fat¡Ü6%, not concentrated or sweetened",681493855,Kilogram,0,?,"569,484,032"
4014000,"Milk&cream,6%<fat¡Ü10%, not concentrated or sweetened",76243,Kilogram,0,?,"218,688"
4015000,"Milk&cream,fat£¾10%, not concentrated or sweetened",194354622,Kilogram,0,?,"625,003,490"
4021000,"Milk&cream in solid forms,fat¡Ü1.5%, concentrated/sweetened",335596991,Kilogram,0,?,"985,886,095"
4022100,"Milk&cream in solid forms of>1.5% fat, concentrated, unsweetened",633677446,Kilogram,0,?,"2,224,026,275"
4022900,"Milk&cream in solid forms of>1.5% fat, concentrated, sweetened",10064881,Kilogram,0,?,"79,888,738"
4029100,"Milk&cream not in solid form, concentrated, unsweetened",6050639,Kilogram,0,?,"13,063,319"
4029900,"Milk&cream not in solid form, concentrated, sweetened",17709243,Kilogram,0,?,"27,222,915"
4031000,Yogurt,28366325,Kilogram,0,?,"47,515,773"
4039000,"Buttermilk, curdled/fermented/acidified milk&cream",3781998,Kilogram,0,?,"10,556,455"
4041000,Whey and modified whey,622496944,Kilogram,0,?,"810,083,812"
4049000,"Products consisting of natural milk constituents, nes",3653032,Kilogram,0,?,"8,057,544"
4051000,Butter,85580097,Kilogram,0,?,"398,766,763"
4052000,Dairy spreads,0,Kilogram,0,?,60
4059000,Other fats&oils derived from milk,30036254,Kilogram,0,?,"147,415,899"
4061000,"Fresh cheese, incl. whey cheese, curd",51241550,Kilogram,0,?,"206,871,189"
4062000,Grated or powdered cheese,32626909,Kilogram,0,?,"155,503,106"
4063000,"Processed cheese, not grated or powdered",18985797,Kilogram,0,?,"102,448,913"
4064000,"Blue-veined cheese, other-veined cheese prod. by penicillium roqueforti",79108,Kilogram,0,?,"791,310"
4069000,"Cheese, nes",26294165,Kilogram,0,?,"124,720,373"
4089100,"Dried bird's eggs, not in shell",132802,Kilogram,0,?,"301,485"
4090000,Natural honey,4222295,Kilogram,0,?,"88,913,465"
4100010,Edible bird's nests (salanganes' nests),345020,Kilogram,0,?,"540,777,246"
4100041,"Pure royal jelly, fresh",15,Kilogram,0,?,"1,046"
4100042,"Pure royal jelly, in powder, fresh",10,Kilogram,0,?,"2,980"
4100043,Bee pollen,385,Kilogram,0,?,"75,779"
4100049,Other bee products,100864,Kilogram,0,?,"4,121,723"
4100090,"Other edible products of animal origin, nes",615716,Kilogram,0,?,"2,698,896"
5021010,"Pig's, hog's, or boar's bristles",1302,Kilogram,0,?,"11,617"
5029011,Goats hair for brush making,350,Kilogram,0,?,"4,164"
5029019,"Badger and other brush making hair, nes",30677,Kilogram,0,?,"13,200"
5040011,"Hog casings, salted, excl. hog fat-ends",74769669,Kilogram,0,?,"182,805,417"
5040012,"Sheep casings, salted",34949992,Kilogram,0,?,"50,967,681"
5040013,"Goat casings, salted",85413,Kilogram,0,?,"88,748"
5040014,"Hog fat-ends, salted",47175,Kilogram,0,?,"224,528"
5040019,"Casings of animal guts, nes",407144,Kilogram,0,?,"1,213,569"
5040021,"Cold, frozen gizzard",8377450,Kilogram,0,?,"15,561,826"
5040029,"Gizzard of other animals, nes",47217325,Kilogram,0,?,"206,203,433"
5040090,"Other guts, bladders&stomachs of animals, whole/pieces, nes",992371,Kilogram,0,?,"4,091,651"
5051000,Raw feathers for stuffing; down,19461015,Kilogram,0,?,"119,806,434"
5059090,Feathers nes; skins&parts of birds with feathers or down,1642822,Kilogram,0,?,"8,088,785"
5061000,Ossein and bones treated with acid,154500,Kilogram,0,?,"374,360"
5069090,"Bones and horn-cores not cut to shape, nes",44749295,Kilogram,0,?,"21,157,296"
5071000,"Ivory, its powder&waste, unworked",78803,Kilogram,0,?,"4,762,266"
5079010,Antilope horns and powder or waste thereof,548,Kilogram,0,?,"3,315"
5079020,Pilose antlers and powder thereof,613132,Kilogram,0,?,"25,471,519"
