Commodity code,Commodity,Quantity,Unit,Supplimentary Quantity,Supplimentary Unit,US dollar
25102090,"Ground natural Ca3(PO4)2/AlCa3(PO4)3 /phosphatic chalk, nes",759193,Kilogram,0,?,"486,658"
25111000,Natural barium sulphate (barytes),118185859,Kilogram,0,?,"9,541,693"
25120010,Kieselguhr,11280750,Kilogram,0,?,"10,440,766"
25120090,Other siliceous fossil meals and similar siliceous earths,393178,Kilogram,0,?,"1,609,902"
25131000,Pumice stone,158315340,Kilogram,0,?,"15,122,980"
25132000,"Emery, natural corundum/garnet/other natural abrasives",56171124,Kilogram,0,?,"9,482,363"
25140000,Slate,2372999,Kilogram,0,?,"665,370"
25151100,"Marble&travertine, crude or roughly trimmed",629201690,Kilogram,0,?,"143,345,780"
25151200,"Marble&travertine, merely cut into a square/rectangular blocks/slabs",6317098399,Kilogram,0,?,"1,394,253,143"
25152000,Calcarcous monumental or building stone; alabaster,375628219,Kilogram,0,?,"62,315,014"
25161100,"Granite, crude or roughly trimmed",5321019929,Kilogram,0,?,"856,464,595"
25161200,"Granite, merely cut into a square/rectangular blocks/slabs",443564676,Kilogram,0,?,"83,353,869"
25162000,Sandstone,376561367,Kilogram,0,?,"55,256,159"
25169000,"Monumental/building stones, nes, in square/rectangular blocks/slabs",62590835,Kilogram,0,?,"10,014,278"
25171000,"Pebbles, gravel,broken/crushed stone,shingle&flint",28737736,Kilogram,0,?,"2,114,768"
25174100,"Granules, chippings&powder of marble",180307589,Kilogram,0,?,"7,074,403"
25174900,"Granules, chippings&powder of stones(excl. marble) of 25.15/25.16",281538990,Kilogram,0,?,"4,696,651"
25181000,"Dolomite, not calcined/sintered",672807558,Kilogram,0,?,"200,928,672"
25182000,"Dolomite, calcined/sintered",15225239,Kilogram,0,?,"2,453,247"
25183000,Dolomite ramming mix,203904,Kilogram,0,?,"180,234"
25191000,Natural magnesium carbonate (magnesite),36138830,Kilogram,0,?,"7,688,361"
25199010,Fused magnesia,2495269,Kilogram,0,?,"2,465,220"
25199020,Dead-burned (sintered) magnesia,13759967,Kilogram,0,?,"8,336,091"
25199030,Light-burned magnesia,4025940,Kilogram,0,?,"2,488,936"
25199091,"Magnesium oxide, chemically pure",11932684,Kilogram,0,?,"34,976,916"
25199099,"Other magnesium oxide,nes",5596199,Kilogram,0,?,"7,534,290"
25201000,Gypsum; anhydrite,562724781,Kilogram,0,?,"27,118,154"
25202010,Plasters for dentistry,3048472,Kilogram,0,?,"3,954,569"
25202090,Plasters other than those for dentistry,179465009,Kilogram,0,?,"16,333,568"
25210000,Limestone flux; limestone&other calcareous stone,2320101399,Kilogram,0,?,"40,974,233"
25221000,Quicklime,285672,Kilogram,0,?,"532,220"
25222000,Slaked lime,7724739,Kilogram,0,?,"2,366,217"
25223000,Hydraulic lime,84060,Kilogram,0,?,"40,378"
25231000,Cement clinkers,22743062321,Kilogram,0,?,"1,042,067,172"
25232100,White portland cement,5143243,Kilogram,0,?,"1,549,794"
25232900,Portland cement (excl. white),1987478536,Kilogram,0,?,"100,142,702"
25233000,Aluminous cement,11390386,Kilogram,0,?,"7,426,835"
25239000,"Other hydraulic cements, etc",2183016,Kilogram,0,?,"4,060,341"
25249010,"Long-staple asbestos, not crocidolite",276,Kilogram,0,?,"4,713"
25249090,"Other asbestos, nes",127550987,Kilogram,0,?,"33,913,903"
25251000,Crude mica&mica rifted into sheets or splittings,123956168,Kilogram,0,?,"55,016,388"
25252000,Mica powder,4189303,Kilogram,0,?,"6,723,102"
25261010,"Natural steatite, not crushed or powdered",75202,Kilogram,0,?,"12,999"
25261020,"Talc, not crushed or powdered",36304728,Kilogram,0,?,"6,165,280"
25262010,"Natural steatite, crushed or powdered",250,Kilogram,0,?,"1,438"
25262020,"Talc, crushed or powdered",60091325,Kilogram,0,?,"32,582,114"
25280010,Natural sodium borates&concentrates thereof,4642940,Kilogram,0,?,"897,150"
25280090,Othr natural borates&concentrates; natural boric acid wt.¡Ü85%,355154857,Kilogram,0,?,"123,046,676"
25291000,Felspar,72725555,Kilogram,0,?,"19,190,434"
25292100,Fluorspar containing by weight¡Ü97% of calcium fluoride,568434808,Kilogram,0,?,"87,655,452"
25292200,Fluorspar containing by weight>97% of calcium fluoride,129251472,Kilogram,0,?,"38,237,489"
25293000,"Leucite, nepheline&nepheline syenite",3852650,Kilogram,0,?,"1,459,700"
25301010,Chlorites,25566,Kilogram,0,?,"19,856"
25301020,"Vermiculite, perlite unexpanded",53388451,Kilogram,0,?,"6,544,973"
25302000,"Kieserite, epsomite (natural magnesium sulphates)",13,Kilogram,0,?,20
25309010,Mineral medicinal substances,603628,Kilogram,0,?,"313,783"
25309020,Ores of rare-earth metals,46700428,Kilogram,0,?,"61,198,276"
25309091,Wollastonite,3205720,Kilogram,0,?,"3,556,847"
25309099,"Other mineral substances,nes",2813435863,Kilogram,0,?,"1,186,759,257"
26011110,"Non-agglomerated iron ores&concentrates, average granularity<0.8mm",1.1084E+11,Kilogram,0,?,"11,278,466,076"
26011120,"Non-agglomerated iron ores&concentrates, 0.8¡Üavrg granularity<6.3 mm",7.40263E+11,Kilogram,0,?,"66,829,672,879"
26011190,"Non-agglomerated iron ores&concentrates, average granularity¡Ý6.3 mm",1.84964E+11,Kilogram,0,?,"19,244,555,199"
26011200,Agglomerated iron ore&concentrate(excl.roasted iron pyrites),32587645211,Kilogram,0,?,"3,978,699,187"
26020000,"Mn ores&cncntrt, incl. Fe Mn ores&cncntrt with Mn wt.¡Ý20%",34159191597,Kilogram,0,?,"6,356,343,637"
26030000,Copper ores&concentrates,21981863530,Kilogram,0,?,"33,908,944,334"
26040000,Nickel ores&concentrates,56134526859,Kilogram,0,?,"4,029,681,949"
26050000,Cobalt ores&concentrates,90890744,Kilogram,0,?,"183,162,033"
26060000,Aluminium ores&concentrates,1.00607E+11,Kilogram,0,?,"5,103,712,093"
26070000,Lead ores&concentrates,1567910875,Kilogram,0,?,"2,025,054,145"
26080000,Zinc ores&concentrates,3176283507,Kilogram,0,?,"2,501,019,422"
26090000,Tin ores&concentrates,178170736,Kilogram,0,?,"660,877,215"
26100000,Chromium ores&concentrates,15893934590,Kilogram,0,?,"2,626,333,886"
26110000,Tungsten ores&concentrates,2845221,Kilogram,0,?,"17,255,004"
26122000,Thorium ores&concentrates,22721567,Kilogram,0,?,"29,061,772"
26131000,Roasted molybdenum ores&concentrates,8000688,Kilogram,0,?,"117,765,666"
26139000,Molybdenum ores&concentrates (excl. roasted),13218851,Kilogram,0,?,"118,417,851"
26140000,Titanium ores&concentrates,2615272789,Kilogram,0,?,"469,991,874"
26151000,Zirconium ores and concentrates,1180790241,Kilogram,0,?,"1,074,335,718"
26159090,"Other Niobium, tantalum, vanadium ores and concentrates",8162424,Kilogram,0,?,"139,628,275"
26161000,Silver ores&concentrates,655599579,Kilogram,0,?,"1,420,146,328"
26169000,Precious metal ores&concentrates (excl. silver),1184423272,Kilogram,0,?,"2,700,474,376"
26171010,Crude antimony (Antimony concentrates of mineral products),109,Kilogram,0,?,211
26171090,"Other antimony ores&concentrates, nes",62584063,Kilogram,0,?,"139,858,477"
26179090,"Other ores&concentrates, nes",3104348,Kilogram,0,?,"4,223,206"
26209990,"Slag,ash&residues , containng other metals/metallic compounds, nes",2250,Kilogram,0,?,67
26219000,"Other slag and ash, nes, incl. seaweed ash",669000,Kilogram,0,?,"542,331"
27011100,"Anthracite, not agglomerated",7125555500,Kilogram,0,?,"779,623,975"
27011210,"Bituminous coking coal, not agglomerated",74490175693,Kilogram,0,?,"10,295,906,416"
27011290,"Other bituminous coal, not agglomerated",79752271727,Kilogram,0,?,"5,816,753,980"
27011900,"Other coal, not agglomerated, nes",35686011795,Kilogram,0,?,"2,053,771,853"
27012000,"Briquettes, ovoids&similar solid fuels manufactured from coal",52,Kilogram,0,?,50
27021000,"Lignite, not agglomerated",1.02471E+11,Kilogram,0,?,"4,448,415,542"
27022000,Agglomerated lignite,0,Kilogram,0,?,628
27030000,Peat (incl. peat litter),244283629,Kilogram,0,?,"55,285,453"
27040010,Coke&semi-coke,523023626,Kilogram,0,?,"121,614,606"
27060000,"Tar distilled from coal/lignite/peat, &other mineral tars",106463966,Kilogram,0,?,"34,275,400"
27071000,Benzole,19486204,Kilogram,0,?,"9,459,522"
27072000,Toluole,49,Kilogram,0,?,"2,505"
27073000,Xylole,802353501,Kilogram,0,?,"567,216,307"
27074000,Naphthalene,29904550,Kilogram,0,?,"12,815,090"
27075000,Other aromatic hydrocarbon mixtures,2825217165,Kilogram,0,?,"1,777,531,369"
27079100,Creosote oils,47538,Kilogram,0,?,"96,582"
27079910,Phenols,2697567,Kilogram,0,?,"2,528,726"
27079990,"Prdcts frm high tmprtr coal tar; prdcts, aromatic v.>nonaromatic v. nes",8632977909,Kilogram,0,?,"5,159,721,592"
27081000,Pitch obtained from coal tar or from other mineral tars,12318423,Kilogram,0,?,"9,846,455"
27082000,Pitch coke obtained from coal tar or from other mineral tars,87799905,Kilogram,0,?,"158,230,276"
27090000,"Petroleum oils&oils obtained from bituminous minerals, crude",5.05676E+11,Kilogram,0,?,"242,384,862,765"
27101210,"Motor/aviation gasoline, without biodiesel",333374203,Kilogram,462723392,Litre,"208,787,189"
27101220,"Naphtha, without biodiesel",7022218545,Kilogram,9725772696,Litre,"3,829,852,622"
27101230,"Rubber/paint/extractive solvent, without biodiesel",37688560,Kilogram,48316708,Litre,"46,430,710"
27101291,"Nonene, without biodiesel",43638905,Kilogram,0,?,"52,015,888"
27101299,"Other light oils and preparations, without biodiesel",192916247,Kilogram,0,?,"148,185,895"
27101911,"Aviation kerosene, without biodiesel",3583418585,Kilogram,4464939559,Litre,"2,236,025,959"
27101912,"Lamp-kerosene, without biodiesel",2528,Kilogram,3150,Litre,"5,428"
27101919,"Other kerosene distillages, without biodiesel",84100504,Kilogram,105927974,Litre,"81,352,272"
27101922,"Fuel oils No. 5-No. 7, without biodiesel",14794396798,Kilogram,15016312761,Litre,"6,721,422,963"
27101923,Diesel oils,1190175082,Kilogram,1399645895,Litre,"693,457,665"
27101929,"Other diesel oils and other fuel oils, without biodiesel",60697908,Kilogram,71380740,Litre,"35,533,575"
27101991,"Lubricating oils, without biodiesel",291594492,Kilogram,328334794,Litre,"726,720,671"
27101992,"Lubricating grease, without biodiesel",22340941,Kilogram,25155484,Litre,"114,488,762"
27101993,"Basic oils for lubricating oils, without biodiesel",2666630463,Kilogram,3002625876,Litre,"1,916,467,904"
27101994,"Liqid paraffin and heavy liquid paraffin, without biodiesel",158442832,Kilogram,0,?,"153,600,917"
27101999,"Other havey oils; prep. of petroleum/bituminous mineral oils v.¡Ý70%, without biodiesel",77268591,Kilogram,78427650,Litre,"111,107,847"
27102000,"Prep. of petroleum/bituminous mineral oils v.¡Ý70%, with biodiesel",110414,Kilogram,148379,Litre,"450,411"
27111100,"Natural gas, liquefied",60191156119,Kilogram,0,?,"28,632,979,476"
27111200,"Propane, liquefied",14905908027,Kilogram,0,?,"7,357,164,407"
27111390,"Liquefied butanes, nes",5559710626,Kilogram,0,?,"2,722,425,238"
27111400,"Ethylene, propylene, butylene&butadiene, liquefied",487518161,Kilogram,0,?,"303,764,272"
27111990,"Other liquefied petro. gases, nes",140168662,Kilogram,0,?,"58,601,438"
27112100,Natural gases in gaseous state,36314152106,Kilogram,0,?,"13,056,715,750"
27112900,"Petroleum gases&other gaseous hydrocarbons in gaseous state, nes",11529,Kilogram,0,?,"1,402,334"
27121000,Petroleum jelly,2630338,Kilogram,0,?,"7,120,448"
27122000,"Paraffin wax, containing oil wt.<0.75%",9324880,Kilogram,0,?,"19,499,743"
27129010,Macrocrystalline petroleum wax,13211625,Kilogram,0,?,"24,268,149"
27129090,"Paraffin/slack/lignite/peat/othr mineral wax, ozokerite &similar prdct, nes.",75982860,Kilogram,0,?,"80,336,064"
27131110,"Petroleum coke,not calcined,sulphur wt.<3%",3576188651,Kilogram,0,?,"620,280,699"
27131190,"Other petroleum coke,not calcined",4510416485,Kilogram,0,?,"429,110,927"
27131210,"Petroleum coke,calcined,sulphur wt.<0.8%",160990403,Kilogram,0,?,"520,122,176"
27131290,"Other petroleum coke,calcined",57572175,Kilogram,0,?,"12,400,047"
27132000,Petroleum bitumen,4283911998,Kilogram,0,?,"1,772,945,090"
27141000,Bituminous or oil shale&tar sands,37063,Kilogram,0,?,"94,753"
27149010,Natural bitumen and asphalt,83441189,Kilogram,0,?,"10,335,420"
27149020,Emulsified bitumen and asphalt,341978,Kilogram,0,?,"521,337"
27149090,Asphaltites and asphaltic rocks,27888894,Kilogram,0,?,"4,338,390"
27150000,Bituminous mixt. based on natural/petro.bitumen or mineral tar/pitch,1613594828,Kilogram,0,?,"664,161,951"
27160000,Electrical energy,4858269549,Kilowatt-hour,0,?,"186,099,548"
28011000,Chlorine,834038,Kilogram,0,?,"8,719,798"
28012000,Iodine,6775055,Kilogram,0,?,"182,732,634"
28013010,Fluorine,10,Kilogram,0,?,693
28013020,Bromine,60301788,Kilogram,0,?,"239,281,734"
28020000,"Sulphur, sublimed or precipitated; colloidal sulphur",651651,Kilogram,0,?,"525,194"
28030000,"Carbon (carbon blacks&other forms of carbon, nes)",75401823,Kilogram,0,?,"218,296,213"
28041000,Hydrogen,47,Kilogram,530,Cubic Metre,"28,253"
28042100,Argon,24578,Kilogram,13769,Cubic Metre,"154,735"
28042900,Rare gases (excl. argon),3988116,Kilogram,20609191,Cubic Metre,"256,633,665"
28043000,Nitrogen,39080,Kilogram,10987,Cubic Metre,"2,704,688"
28044000,Oxygen,14678,Kilogram,7172,Cubic Metre,"2,045,252"
28045000,Boron; tellurium,1280385,Kilogram,0,?,"78,441,141"
28046117,"Monocrystals doped cylinders or rods,for use in electronics,d¡Ý30cm",8198,Kilogram,0,?,"513,812"
28046119,"Monocrystals doped cylinders or rods,for use in electronics,7.5cm¡Üd£¼30cm",834424,Kilogram,0,?,"51,132,202"
28046120,"Monocrytl doped Si cylinders/rods, d.<7.5cm, wt.¡Ý99.99%, for electronics",6279,Kilogram,0,?,"444,382"
28046190,Other silicon containing by wt.¡Ý99.99%,144504519,Kilogram,0,?,"1,262,979,763"
28046900,Silicon containing by weight<99.99% of silicon,1699999,Kilogram,0,?,"3,083,830"
28047010,Yellow phosphorus(white phosphorus),197410,Kilogram,0,?,"501,231"
28047090,Other phosphorus,4039,Kilogram,0,?,"2,109,215"
28048000,Arsenic,3308,Kilogram,0,?,"847,021"
28049010,"Sn crystals, cylinders/rods, doped for electronics",26,Kilogram,0,?,"43,935"
28049090,"Selenium,nes",1332664,Kilogram,0,?,"21,620,121"
28051100,Sodium,427,Kilogram,0,?,"43,505"
28051200,Calcium,51700,Kilogram,0,?,"125,347"
28051910,Lithium,43127,Kilogram,0,?,"2,817,062"
28051990,"Alkali metals or alkaline-earth metals,nes",139746,Kilogram,0,?,"3,402,233"
28053011,"Neodymium, not intermixed or interalloyed",4750,Kilogram,0,?,"151,836"
28053012,"Dysprosium, not intermixed or interalloyed",2,Kilogram,0,?,"7,900"
28053013,"Terbium,not intermixed or interalloyed",0,Kilogram,0,?,"2,132"
28053014,"Lanthanum, not intermixed or interalloyed",0,Kilogram,0,?,"8,500"
28053015,"Cerium, not intermixed or interalloyed",0,Kilogram,0,?,"22,409"
28053016,"Praseodymium, not intermixed or interalloyed",0,Kilogram,0,?,"4,286"
28053017,"Yttrium, not intermixed or interalloyed",1,Kilogram,0,?,"15,962"
28053019,"Othr rare-earth metals, scandium, not intermixed or interalloyed",906,Kilogram,0,?,"1,607,525"
28053029,"Rare-earth metals, scandium&yttrium, inter- mixed/alloyed, nes",20031,Kilogram,0,?,"134,188"
28061000,Hydrogen chloride (hydrochloric acid),4336533,Kilogram,0,?,"19,584,254"
28070000,Sulphuric acid; oleum,530537471,Kilogram,0,?,"42,323,696"
28080000,Nitric acid; sulphonitric acids,219503143,Kilogram,0,?,"35,136,908"
28091000,Diphosphorus pentaoxide,99793,Kilogram,0,?,"246,751"
28092011,"Phosphoric acid, food grade",561,Kilogram,0,?,"5,803"
28092019,"Other phosphoric, metaphosphoric, and pyrophosphoric acid",9951381,Kilogram,0,?,"22,645,152"
28092090,Polyphosphoric acids,9573,Kilogram,0,?,"103,617"
28100010,Oxides of boron,1576181,Kilogram,0,?,"3,292,966"
28100020,Boric acids,244706596,Kilogram,0,?,"134,904,509"
28111110,"Hydrofluoric acid,electronic-grade",10353853,Kilogram,0,?,"30,603,790"
28111190,Other Hydrofluoric acid,161244,Kilogram,0,?,"429,883"
28111920,Hydrogen selenide,682,Kilogram,0,?,"49,003"
28111990,"Other inorganic acids, nes",55667199,Kilogram,0,?,"108,997,983"
28112100,Carbon dioxide,1339713,Kilogram,0,?,"7,364,967"
28112210,Silica gel,4695746,Kilogram,0,?,"16,263,766"
28112290,Other silicon dioxide,69549326,Kilogram,0,?,"162,684,567"
28112900,"Other inorganic oxygen compounds of non-metals, nes",2966337,Kilogram,0,?,"36,811,829"
28121200,Phosphorus oxychloride,51,Kilogram,0,?,"36,675"
28121700,Thionyl chloride,2212813,Kilogram,0,?,"3,150,806"
28121900,Other Halides and halide oxides of non-metals,3062313,Kilogram,0,?,"39,759,256"
28129011,Nitrogen trifluoride,958145,Kilogram,0,?,"23,330,962"
28129019,Other fluoride and oxyfluoride,170194,Kilogram,0,?,"20,343,605"
28129090,"Halides&halide oxides of non-metals, nes",2718,Kilogram,0,?,"509,986"
28131000,Carbon disulphide,444210,Kilogram,0,?,"216,087"
28139000,Sulphides of non-metals nes; commercial phosphorus trisulphide,25188,Kilogram,0,?,"465,732"
28141000,Anhydrous ammonia,1054600133,Kilogram,0,?,"313,574,440"
28142000,Ammonia in aqueous solution,10191105,Kilogram,0,?,"12,211,635"
28151100,"Sodium hydroxide (caustic soda), solid",8497120,Kilogram,0,?,"7,549,541"
28151200,Sodium hydroxide in aqueous solution,61436141,Kilogram,0,?,"21,887,048"
28152000,Potassium hydroxide (caustic potash),1092889,Kilogram,0,?,"3,179,744"
28153000,Peroxides of sodium or potassium,473,Kilogram,0,?,"53,257"
28161000,Hydroxide&peroxide of magnes,16118290,Kilogram,0,?,"14,583,910"
28164000,"Oxide, hydroxide&peroxide of strontium/barium",50935,Kilogram,0,?,"1,101,772"
28170010,Zinc oxide,12586858,Kilogram,0,?,"28,505,548"
28170090,Zinc peroxide,68,Kilogram,0,?,"6,593"
28181010,Brown fused alumina,4958296,Kilogram,0,?,"4,183,770"
28181090,"Other artifical corundum, whether or not chemically defined",6819792,Kilogram,0,?,"25,221,568"
28182000,"Aluminium oxide, not artificial corundum",1645424897,Kilogram,0,?,"672,814,787"
28183000,Aluminium hydroxide,34472210,Kilogram,0,?,"40,201,464"
28191000,Chromium trioxide,3980404,Kilogram,0,?,"11,938,338"
28199000,Chromium oxides&hydroxides (excl. chromium trioxide),3255266,Kilogram,0,?,"12,390,298"
28201000,Manganese dioxide,3933054,Kilogram,0,?,"2,340,182"
28209000,Manganese oxides (excl. manganese dioxide),4773676,Kilogram,0,?,"12,922,502"
28211000,Iron oxides&hydroxides,169408906,Kilogram,0,?,"78,302,052"
28212000,"Earth colours, Fe2O3 wt¡Ý70%",1225866,Kilogram,0,?,"1,732,655"
28220010,Cobalt tetroxide,1115765,Kilogram,0,?,"35,349,848"
28220090,"Other cobalt oxides and hydroxides, commercial cobalt oxides",84189,Kilogram,0,?,"2,935,383"
28230000,Titanium oxides,8139712,Kilogram,0,?,"34,167,643"
28241000,"Lead monoxide (litharge, massicot)",20001,Kilogram,0,?,"104,965"
28249010,Red lead&orange lead,367945,Kilogram,0,?,"834,351"
28249090,"Lead oxides, nes",19132,Kilogram,0,?,"107,361"
28251010,Hydrazine hydrate,166838,Kilogram,0,?,"596,642"
28251020,Hydroxylamine sulfate,2020757,Kilogram,0,?,"4,718,993"
28251090,"Hydrazine/hydroxylamine&their inorganc salts, nes",431561,Kilogram,0,?,"6,282,442"
28252010,Lithium hydroxide,478280,Kilogram,0,?,"5,961,500"
28252090,Lithium oxide,62390,Kilogram,0,?,"368,158"
28253010,Divanadium pentoxides,1459973,Kilogram,0,?,"20,776,754"
28253090,"Vanadium oxides&hydroxides, nes",18872,Kilogram,0,?,"222,815"
28254000,Nickel oxides&hydroxides,1678635,Kilogram,0,?,"24,829,556"
28255000,Copper oxides&hydroxides,9524612,Kilogram,0,?,"63,277,473"
28256000,Germanium oxides&zirconium dioxides,706353,Kilogram,0,?,"16,220,493"
28257000,Molybdenum oxides&hydroxides,640,Kilogram,0,?,"67,899"
28258000,Antimony oxides,690832,Kilogram,0,?,"4,887,579"
28259011,Tungstic acid,0,Kilogram,0,?,152
28259012,Tungsten trioxides,90192,Kilogram,0,?,"2,899,803"
28259019,"Other tungsten oxides&hydroxides, nes",2672,Kilogram,0,?,"88,325"
28259021,Bismuth trioxide,315101,Kilogram,0,?,"2,322,183"
28259029,Other Bismuth oxides and hydroxides,1,Kilogram,0,?,76
28259031,Tin dioxide,141159,Kilogram,0,?,"3,149,520"
28259039,Other tin oxides and hydroxides,11,Kilogram,0,?,"1,957"
28259049,Other Niobium oxides and hydroxides,129507,Kilogram,0,?,"5,365,896"
28259090,"Othr inorg bases, metal oxides, hydroxides or peroxides, nes",27706693,Kilogram,0,?,"23,396,978"
28261210,Aluminium fluoride(anhydrous),223186,Kilogram,0,?,"1,334,334"
28261290,Other aluminium fluoride,1980,Kilogram,0,?,"3,577"
28261910,Fluorides of ammonium,3387313,Kilogram,0,?,"7,988,226"
28261920,Fluorides of sodium,16565,Kilogram,0,?,"367,661"
28261990,"Fluorides, nes",718211,Kilogram,0,?,"42,602,638"
28263000,Sodium hexafloroaluminate (synthetic cryolite),20838828,Kilogram,0,?,"4,144,898"
28269010,Fluorosilicates,19880,Kilogram,0,?,"869,571"
28269020,Lithium hexafluorophosphate,386487,Kilogram,0,?,"7,161,616"
28269090,"Fluoroaluminates and other complex fluorine salts, nes",2207974,Kilogram,0,?,"17,917,505"
28271010,"Ammonium chloride, used as fertilizer",88502,Kilogram,0,?,"4,425"
28271090,Ammonium chloride other than as fertilizer,260413,Kilogram,0,?,"1,047,927"
28272000,Calcium chloride,669777,Kilogram,0,?,"1,298,267"
28273100,Magnesium chloride,549331,Kilogram,0,?,"1,104,822"
28273200,Aluminium chloride,3822400,Kilogram,0,?,"4,930,238"
28273500,Nickel chloride,127373,Kilogram,0,?,"733,989"
28273910,Lithium chloride,2066674,Kilogram,0,?,"15,798,266"
28273920,Barium chleride,3084,Kilogram,0,?,"52,464"
28273930,Cobalt chloride,70,Kilogram,0,?,"36,507"
28273990,"Chlorides, nes",2381282,Kilogram,0,?,"15,090,139"
28274100,Chloride oxides&chloride hydroxides of copper,804,Kilogram,0,?,"4,165"
28274910,Other chloride oxides&chloride hydroxides,11851,Kilogram,0,?,"843,786"
28274990,Chloride oxides&chloride hydroxides of zirconium,453021,Kilogram,0,?,"1,921,844"
28275100,Bromides of sodium or of potassium,13862279,Kilogram,0,?,"30,992,819"
28275900,Bromides&bromide oxides (excl. of sodium/potassium),2988589,Kilogram,0,?,"8,765,378"
28276000,Iodides&iodide oxides,1750152,Kilogram,0,?,"35,650,246"
28281000,Commercial calcium hypochlorite&other calcium hypochlorites,326692,Kilogram,0,?,"873,707"
28289000,Hypochlorites (excl. of calcium)&chlorites; hypobromites,97893,Kilogram,0,?,"20,849,988"
28291100,Chlorates of sodium,120,Kilogram,0,?,"25,077"
28291990,Chlorates other than of sodium or potassium,5,Kilogram,0,?,"1,616"
28299000,Perchlorates; bromates&perbromates; iodates&periodates,176089,Kilogram,0,?,"2,754,511"
28301010,Sodium sulphide,24,Kilogram,0,?,"4,681"
28301090,"Other sodium sulphides, nes",16511,Kilogram,0,?,"23,562"
28309020,Antimony sulphide,145977,Kilogram,0,?,"1,422,294"
28309030,Cobalt sulphide,0,Kilogram,0,?,"2,194"
28309090,"Other sulphides&polysulphides, nes",2921782,Kilogram,0,?,"20,040,698"
28311010,Dithionites of sodium,357688,Kilogram,0,?,"670,079"
28311020,Sulphoxylates of sodium,919844,Kilogram,0,?,"3,563,442"
28319000,Dithionites&sulphoxylates (excl. of sodium),781919,Kilogram,0,?,"2,980,611"
28321000,Sodium sulphites,945771,Kilogram,0,?,"1,822,237"
28322000,Sulphites (excl. sodium),155846,Kilogram,0,?,"518,847"
28323000,Thiosulphates,32030,Kilogram,0,?,"160,632"
28331100,Disodium sulphate,150400,Kilogram,0,?,"2,203,414"
28331900,Sodium sulphates (excl. disodium sulphate),1350251,Kilogram,0,?,"873,958"
28332100,Sulphates of magnesium,1034277,Kilogram,0,?,"2,293,820"
28332200,Sulphates of aluminium,441311,Kilogram,0,?,"554,975"
28332400,Sulphates of nickel,4278597,Kilogram,0,?,"14,671,771"
28332500,Sulphates of copper,1790035,Kilogram,0,?,"6,277,858"
28332700,Sulphates of barium,6881506,Kilogram,0,?,"12,344,628"
28332910,Ferrous sulphate,154020,Kilogram,0,?,"260,958"
28332920,Chromium sulphates,1007311,Kilogram,0,?,"998,111"
28332930,Zine sulphates,355876,Kilogram,0,?,"1,291,939"
28332990,"Other sulphates, nes",7626338,Kilogram,0,?,"49,781,653"
28333010,Potassinum aluminum sulphate,174870,Kilogram,0,?,"424,786"
28333090,"Other alums, nes",7798,Kilogram,0,?,"57,245"
28334000,Peroxosulphates (persulphates),2561807,Kilogram,0,?,"5,935,603"
28341000,Nitrites,101227,Kilogram,0,?,"145,885"
28342110,"Nitrates of potassium, used as fertilizer",47000,Kilogram,0,?,"62,435"
28342190,"Nitrates of potassium, not as fertilizer",538588,Kilogram,0,?,"1,692,824"
28342910,Nitrates of cobalt,5875,Kilogram,0,?,"68,809"
28342990,"Other nitrates, nes",2395145,Kilogram,0,?,"13,028,949"
28351000,Phosphinates&phosphonates,457736,Kilogram,0,?,"3,526,944"
28352200,Phosphates of mono or disodium,225902,Kilogram,0,?,"2,536,209"
28352400,Phosphates of potassium,4402788,Kilogram,0,?,"7,313,742"
28352520,Other calcium hydrogenorthophosphate (dicalcium phosphate),21543,Kilogram,0,?,"162,237"
28352590,"Calcium hydrogenorthophosphate (dicalcium phosphate),animal food grade",950737,Kilogram,0,?,"2,016,034"
28352600,"Phosphates of calcium, nes",2013519,Kilogram,0,?,"6,168,979"
28352910,Phosphates of trisodium,242835,Kilogram,0,?,"299,056"
28352990,"Phosphates, nes",1174275,Kilogram,0,?,"5,676,838"
28353110,"Sodium triphosphate (sodium tripolyphosphate),food grade",3046002,Kilogram,0,?,"5,165,923"
28353190,Other sodium triphosphate (sodium tripolyphosphate),139110,Kilogram,0,?,"288,646"
28353911,Other sodium hexametaphosphate,771039,Kilogram,0,?,"1,801,644"
28353919,"Sodium hexametaphosphate,food grade",175992,Kilogram,0,?,"586,299"
28353990,Other Polyphosphates,1783492,Kilogram,0,?,"6,851,502"
28362000,Disodium carbonate,186886580,Kilogram,0,?,"34,871,428"
28363000,Sodium hydrogencarbonate (sodium bicarbonate),77397585,Kilogram,0,?,"30,143,015"
28364000,Potassium carbonates,2209323,Kilogram,0,?,"2,438,739"
28365000,Calcium carbonate,47887661,Kilogram,0,?,"14,573,796"
28366000,Barium carbonate,455042,Kilogram,0,?,"2,540,284"
28369100,Lithium carbonate,29301409,Kilogram,0,?,"240,274,641"
28369200,Strontium carbonate,20992799,Kilogram,0,?,"14,415,729"
28369910,Magnesium carbonate,886019,Kilogram,0,?,"3,231,791"
28369930,Cobalt carbonate,45,Kilogram,0,?,"3,288"
28369940,Commercial ammonium carbonate&other ammonium carbonates,137868,Kilogram,0,?,"414,787"
28369950,Zirconium carbonate,1,Kilogram,0,?,96
28369990,"Other carbonates, nes; peroxocarbonates",3516428,Kilogram,0,?,"11,273,383"
28371110,Sodium cyanide,272000,Kilogram,0,?,"660,884"
