Commodity code,Commodity,Quantity,Unit,Supplimentary Quantity,Supplimentary Unit,US dollar
2102000,"Meat of bovine animals, salted,in brine,dried or smoked",19231,Kilogram,0,?,"98,569"
2109300,"Meat/edible offal of reptiles, saltd/brn/drd/smkd;flours&meals",1200,Kilogram,0,?,"94,000"
2109900,"Other meat/edible offal, nes, saltd/brn/drd/smkd; flours&meals",2486,Kilogram,0,?,"105,135"
3011100,Live ornamental freshwater fish,266938,Kilogram,0,?,"24,679,031"
3011900,Other live ornamental fish,118745,Kilogram,0,?,"4,354,565"
3019210,Live eels fry,18054,Kilogram,0,?,"3,159,332"
3019290,"Live eels, excl. fry",215072,Kilogram,0,?,"1,691,901"
3019911,Live perch fry,8927,Kilogram,0,?,"470,655"
3019919,Other live fry,68437,Kilogram,0,?,"1,323,935"
3019992,live puffer fish(fugu spp.),8,Kilogram,0,?,8
3019999,"Live fish nes, excl. Fry",21639406,Kilogram,0,?,"92,669,286"
3021100,Fresh or chilled trout,90882,Kilogram,0,?,"992,660"
3021300,Fresh or chilled Pacific salmon,556013,Kilogram,0,?,"5,139,820"
3021410,Fresh or chilled Atlantic salmon,64797924,Kilogram,0,?,"651,847,623"
3022300,Fresh or chilled sole,136,Kilogram,0,?,"2,188"
3022900,Other fresh or chilled flat fish,456629,Kilogram,0,?,"1,006,527"
3023100,Fresh or chilled albacore or longfinned tunas,2515,Kilogram,0,?,"24,433"
3023200,Fresh or chilled yellowfin tunas,141491,Kilogram,0,?,"1,315,704"
3023300,Fresh or chilled skipjack or stripe-bellied bonito,3991,Kilogram,0,?,"73,380"
3023400,Fresh or chilled bigeye tunas,180,Kilogram,0,?,"1,464"
3023510,Fresh or chilled Atlantic bluefin tunas,21241,Kilogram,0,?,"577,823"
3023520,Fresh or chilled Pacific bluefin tunas,341536,Kilogram,0,?,"11,767,348"
3023600,Fresh or chilled bluefin tunas,49046,Kilogram,0,?,"784,492"
3023900,"Fresh or chilled tunas, nes",65,Kilogram,0,?,"2,299"
3024100,Fresh or chilled herrings,210156,Kilogram,0,?,"142,542"
3024300,"Fresh or chilled sardines,sadinella, brisling or sprats",7546,Kilogram,0,?,"16,648"
3024400,Fresh or chilled mackerel,40778,Kilogram,0,?,"323,120"
3024500,Fresh or chilled jack and horse mackerel,77970,Kilogram,0,?,"1,387,728"
3024900,"Fresh or chilled indian mackerels, seerfishes, jacks, crevalles, silver pomfrets, Pacific saury, scads, capelin, Kawakawa, bonitos, marlins, sailfishes, spearfish",504046,Kilogram,0,?,"5,796,656"
3025100,Fresh or chilled cod,2787,Kilogram,0,?,"25,510"
3027200,Fresh or chilled catfish,185400,Kilogram,0,?,"109,195"
3027400,Fresh or chilled eels,295,Kilogram,0,?,"5,984"
3028100,Fresh or chilled dogfish and other sharks,142470,Kilogram,0,?,"144,387"
3028400,Fresh or chilled seabass,76,Kilogram,0,?,"1,081"
3028500,Fresh or chilled seabream,149,Kilogram,0,?,"3,152"
3028910,Fresh or chilled scabber fish,14702808,Kilogram,0,?,"22,550,399"
3028920,Fresh or chilled yellow croaker,17029,Kilogram,0,?,"103,537"
3028930,Fresh or chilled butterfish,303463,Kilogram,0,?,"3,472,714"
3028990,"Fresh or chilled fish, nes",7159610,Kilogram,0,?,"23,833,192"
3029100,"Fresh or chilled livers, roes and milt",1125,Kilogram,0,?,843
3031100,Frozen sockeye salmon,2764383,Kilogram,0,?,"17,607,661"
3031200,Other frozen Pacific salmon,215126650,Kilogram,0,?,"568,567,898"
3031300,Frozen Atlantic salmon and Danube salmon,14712680,Kilogram,0,?,"91,293,816"
3031400,Frozen trout,3454378,Kilogram,0,?,"23,148,488"
3031900,Other frozen salmonidae,750791,Kilogram,0,?,"2,806,837"
3032300,Frozen tilapias,54,Kilogram,0,?,320
3032400,Frozen catfish,23918956,Kilogram,0,?,"48,661,647"
3032500,Frozen carp,472784,Kilogram,0,?,"904,975"
3032600,Frozen eels,2784631,Kilogram,0,?,"3,835,203"
3033110,Frozen greenland halibut,49479265,Kilogram,0,?,"310,237,159"
3033190,Other frozen halibut,3229583,Kilogram,0,?,"18,422,998"
3033200,Frozen plaice,965573,Kilogram,0,?,"2,210,273"
3033300,Frozen sole,2031202,Kilogram,0,?,"2,521,248"
3033400,Frozen turbots,397,Kilogram,0,?,794
3033900,Other frozen flat fish,157099191,Kilogram,0,?,"292,125,957"
3034100,Frozen albacore or longfinned tunas,3432247,Kilogram,0,?,"12,241,493"
3034200,Frozen yellowfin tunas,8207082,Kilogram,0,?,"17,816,986"
3034300,Frozen skipjack or stripe-bellied bonito,94999554,Kilogram,0,?,"138,504,649"
3034400,Frozen bigeye tunas,880896,Kilogram,0,?,"2,649,493"
3034510,Frozen Atlantic bluefin tunas,84327,Kilogram,0,?,"2,169,808"
3034520,Frozen Pacific bluefin tunas,998,Kilogram,0,?,"16,266"
3034600,Frozen southern bluefin tunas,96,Kilogram,0,?,"1,419"
3034900,"Frozen tunas, nes",371362,Kilogram,0,?,"569,268"
3035100,Frozen herrings,164317247,Kilogram,0,?,"87,993,840"
3035300,"Frozen sadines, sardinella, brisling or sprats",32004540,Kilogram,0,?,"17,543,631"
3035400,Frozen mackerel,124887604,Kilogram,0,?,"168,171,682"
3035500,Frozen jack and horse mackerel,16390201,Kilogram,0,?,"23,731,022"
3035700,Frozen swordfish,242374,Kilogram,0,?,"865,497"
3035900,"Frozen anchovies, Indian mackerels, seerfishes, jacks, crevalles, silver pomfrets, Pacific saury, scads, capelin,  Kawakawa, bonitos, marlins, sailfishes, spearfish",102497801,Kilogram,0,?,"107,108,904"
3036300,Frozen cod,189961355,Kilogram,0,?,"726,819,197"
3036400,Frozen haddock,48096666,Kilogram,0,?,"158,070,603"
3036500,Frozen coalfish,14189764,Kilogram,0,?,"27,162,742"
3036600,Frozen hake,17733005,Kilogram,0,?,"26,817,956"
3036700,Frozen Alaska Pollack,569082233,Kilogram,0,?,"654,580,140"
3036800,Frozen blue whitings,53832460,Kilogram,0,?,"39,383,985"
3036900,"Other Frozen Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae etc.",26979338,Kilogram,0,?,"57,311,476"
3038100,Frozen dogfish and other sharks,4857594,Kilogram,0,?,"6,232,090"
3038200,Frozen rays and skates,1613683,Kilogram,0,?,"2,268,968"
3038300,Frozen toothfish,4207296,Kilogram,0,?,"126,650,454"
3038400,Frozen seabass,98619,Kilogram,0,?,"252,947"
3038910,Frozen scabber fish,55732010,Kilogram,0,?,"101,500,810"
3038920,Frozen yellow croaker,1083882,Kilogram,0,?,"2,246,251"
3038930,Frozen butterfish,3535314,Kilogram,0,?,"8,238,703"
3038990,"Frozen fish, nes",257206129,Kilogram,0,?,"488,672,909"
3039100,"Frozen fish liver, roes and milt",10004148,Kilogram,0,?,"77,439,659"
3039200,Frozen shark fins,1774552,Kilogram,0,?,"11,989,669"
3039900,Other frozen edible fish offal,27907628,Kilogram,0,?,"71,736,292"
3043300,Fresh or chilled fillets of Nile perch,40,Kilogram,0,?,851
3043900,"Fresh or chilled fillets of carp, eels and snakeheads",24040,Kilogram,0,?,"36,250"
3044100,Fresh or chilled fillets of Pacific/Altantic/Danude salmon,21468,Kilogram,0,?,"308,931"
3044400,Fresh or chilled fillets of fish of the families Bregmacerotidae and Euclichthyidae etc.,4725,Kilogram,0,?,"88,983"
3044900,Other fresh or chilled fish fillets,18840,Kilogram,0,?,"518,031"
3045200,Fresh or chilled meat of salmonidae,1516,Kilogram,0,?,"26,099"
3045900,Other fresh or chilled meat of fish,33418,Kilogram,0,?,"585,080"
3046100,Frozen fillets of tilapias,115153,Kilogram,0,?,"639,928"
3046219,Frozen fillets of other Ictalurus,60250,Kilogram,0,?,"75,787"
3046290,Frozen fillets of other catfish,97529485,Kilogram,0,?,"267,689,900"
3046300,Frozen fillets of Nile perch,453577,Kilogram,0,?,"2,386,757"
3046900,Frozen fillets of carp/eels/snakeheads,64514,Kilogram,0,?,"538,455"
3047100,Frozen fillets of cod,310317,Kilogram,0,?,"2,503,624"
3047200,Frozen fillets of haddock,83517,Kilogram,0,?,"244,197"
3047300,Frozen fillets of coalfish,619589,Kilogram,0,?,"802,165"
3047400,Frozen fillets of Hake,20458,Kilogram,0,?,"47,122"
3047500,Frozen fillets of Alaska pollack,6008734,Kilogram,0,?,"14,871,979"
3047900,Frozen fillets of fish of the families Bregmacerotidae and Euclichthyidae etc.,315338,Kilogram,0,?,"1,347,279"
3048100,Frozen fillets of Pacific/Atlantic/Danude salmon,961522,Kilogram,0,?,"8,960,646"
3048200,Frozen fillets of trout,31747,Kilogram,0,?,"464,637"
3048300,Frozen fillets of flat fish,145196,Kilogram,0,?,"770,468"
3048500,Frozen fillets of toothfish,13348,Kilogram,0,?,"533,116"
3048600,Frozen fillets of herrings,156055,Kilogram,0,?,"297,153"
3048700,"Frozen fillets of tunas, skipjack or stripe-bellied bonito",1523336,Kilogram,0,?,"8,252,776"
3048800,"Frozen fillets of dogfish, other sharks, rays and skates",11,Kilogram,0,?,29
3048900,Frozen fillets of other fish,1267594,Kilogram,0,?,"6,634,314"
3049100,Frozen meat of swordfish,14300,Kilogram,0,?,"150,475"
3049200,Frozen meat of toothfish,56711,Kilogram,0,?,"351,570"
3049300,"Frozen meat of tilapias, catfish , carp, eels, Nile perch and snakeheads",140877,Kilogram,0,?,"234,931"
3049400,Frozen meat of Alaska pollack,4400344,Kilogram,0,?,"13,952,271"
3049500,"Frozen meat of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae etc, other than Alaska Pollack",7931270,Kilogram,0,?,"14,677,580"
3049600,Frozen meat of dogfish and other sharks,43180,Kilogram,0,?,"138,816"
3049700,Frozen meat of rays and skates,135057,Kilogram,0,?,"179,128"
3049900,Frozen meat of other fish,33269361,Kilogram,0,?,"92,367,165"
3051000,"Flours, meals&pellets of fish, fit for human consumption",14910,Kilogram,0,?,"321,462"
3052000,"Dried/smoked/salted fish livers,roes and milt",984370,Kilogram,0,?,"11,912,842"
3053200,"Dried/salted fish fillets of the families Bregmacerotidae, Euclichthyidae, Gadidae,Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",20970,Kilogram,0,?,"278,053"
3053900,Dried/salted fillets of other fish,17115,Kilogram,0,?,"118,798"
3054110,Smoked Atlantic salmon(excl.offal),43031,Kilogram,0,?,"831,927"
3054120,Smoked Pacific/Danude salmon(excl.offal),248,Kilogram,0,?,"4,497"
3054300,Smoked trout(excl.offal),40199,Kilogram,0,?,"893,269"
3054900,Other smoked fish(excl.edible offal),63243,Kilogram,0,?,"414,208"
3055100,Dried cod(excl.offal),75939,Kilogram,0,?,"161,896"
3055300,"Dried fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae etc, other than cod",23150,Kilogram,0,?,"69,450"
3055400,"Dried herrings, anchovies, sardines,mackerel,seerfishes,silver pomfrets (Pampus spp.),Pacific saury, swordfish, bonitos etc.",2550410,Kilogram,0,?,"5,114,484"
3055990,Other dried fish(excl.offal),15362469,Kilogram,0,?,"36,148,408"
3056100,Salted herrings(excl.offal),6,Kilogram,0,?,133
3056300,Salted anchovies,161327,Kilogram,0,?,"483,981"
3056400,"Salted tilapias, catfish, carp, eels, Nile perch and snakeheads",1850548,Kilogram,0,?,"4,449,829"
3056990,"Salted fish,nes(excl.offal)",2821,Kilogram,0,?,"37,503"
3057100,Shark fins,650382,Kilogram,0,?,"7,187,496"
3057200,"Fish heads, tails and maws",391749,Kilogram,0,?,"2,472,213"
3057900,Other fish fins and edible offal,1901493,Kilogram,0,?,"2,755,456"
3061100,Frozen rock lobsters and crawfish,3226744,Kilogram,0,?,"58,397,383"
3061200,Frozen lobsters,2504951,Kilogram,0,?,"31,901,023"
3061410,Frozen swimming crabs,135443,Kilogram,0,?,"348,062"
3061490,Other frozen crabs,22284590,Kilogram,0,?,"275,615,957"
3061500,Frozen Norway lobsters,490570,Kilogram,0,?,"5,914,648"
3061611,Frzen cold-water shelled shrimps,156002,Kilogram,0,?,"1,017,913"
3061612,Other frozen cold-water northern pandalus,45835590,Kilogram,0,?,"275,866,116"
3061619,Other forzen cold-water shrimps,5216281,Kilogram,0,?,"14,734,598"
3061621,Frozen cold-water shelled prawns,267434,Kilogram,0,?,"1,782,579"
3061629,Other frozen cold-water prawns,266571,Kilogram,0,?,"3,368,012"
3061711,Other frozen shelled shrimps,6706776,Kilogram,0,?,"38,688,811"
3061719,Other frozen shrimps,36927333,Kilogram,0,?,"277,439,306"
3061721,Other frozen shelled prawns,11422651,Kilogram,0,?,"73,566,096"
3061729,Other frozen prawns,138453203,Kilogram,0,?,"970,892,510"
3061919,Other frozen freshwater crawfish,8020,Kilogram,0,?,"24,265"
3061990,"Frozen crustaceans,nes,incl. flours,meals,pellets for human",693290,Kilogram,0,?,"15,749,591"
3063110,Live rock lobster and other sea crawfish for cultivation,1551,Kilogram,0,?,"61,737"
3063190,"Live/fresh/chilled rock lobster and other sea crawfish, not for cultivation",15377660,Kilogram,0,?,"912,274,853"
3063210,Live lobsters for cultivation,275,Kilogram,0,?,"3,762"
3063290,"Live/fresh/chilled lobsters, not for cultivation",20361675,Kilogram,0,?,"444,220,704"
3063310,Live crabs for cultivation,151,Kilogram,0,?,"1,241"
3063391,"Live/fresh/chilled freshwater crabs, not for cultivation",30,Kilogram,0,?,525
3063392,"Live/fresh/chilled swimming crabs, not for cultivation",1515148,Kilogram,0,?,"10,627,384"
3063399,"Other live/fresh/chilled crabs, not for cultivation",56832351,Kilogram,0,?,"783,334,038"
3063590,"Live cole-water prawns and live/fresh/cold cold-water shrimps, not for cultivation",17546,Kilogram,0,?,"749,075"
3063610,Other shrimps/prawns for cultivation,16679,Kilogram,0,?,"14,557,935"
3063620,Other fresh/chilled prawns,2803,Kilogram,0,?,"14,067"
3063690,"Other live prawns and live/fresh/cold shrimps, not for cultivation",10526968,Kilogram,0,?,"124,147,726"
3063910,Other crustaceans for cultivation,491,Kilogram,0,?,"15,214"
3063990,"Live/fresh/chilled crustaceans nes, incl.edible flours/meals/pellets",1577197,Kilogram,0,?,"38,229,697"
3069200,"Lobsters,prepared other than fresh/chilled",32709,Kilogram,0,?,"419,048"
3069590,"Other shrimps and prawns,prepared other than fresh/chilled",4520,Kilogram,0,?,"76,199"
3069900,"Crustaceans nes, incl.edible flours/meals/pellets,prepared other than fresh/chilled",25754,Kilogram,0,?,"156,618"
3071190,"Live/fresh/chilled oysters, not for cultivation",3347299,Kilogram,0,?,"35,584,962"
3071200,Frozen oysters,733519,Kilogram,0,?,"4,342,943"
3071900,Dried/salted/smoked oysters,13369,Kilogram,0,?,"146,899"
3072110,Scallops for cultivation,7,Kilogram,0,?,273
3072190,"Live/fresh/chilled scallops, not for cultivation",11305297,Kilogram,0,?,"51,085,341"
3072200,Frozen scallops,57158580,Kilogram,0,?,"200,857,260"
3072900,Dried/salted/smoked scallops,829787,Kilogram,0,?,"7,570,959"
3073190,"Live/fresh/chilled mussels, not for cultivation",646211,Kilogram,0,?,"3,651,769"
3073200,Frzen mussels,5615244,Kilogram,0,?,"28,990,505"
3073900,Dried/salted/smoked mussels,3880,Kilogram,0,?,"7,618"
3074291,"Live/fresh/chilled cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",15963,Kilogram,0,?,"36,012"
3074299,Other live/fresh/chilled cuttle fish and squid,28585,Kilogram,0,?,"244,970"
3074310,"Frozen cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",146444178,Kilogram,0,?,"394,868,307"
3074390,Other frozen cuttle fish and squid,55346059,Kilogram,0,?,"133,287,165"
3074910,"Dried/salted/smoked cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",15084,Kilogram,0,?,"145,868"
3074990,Other dried/salted/smoked cuttle fish and squid,24258,Kilogram,0,?,"67,228"
3075100,Live/fresh/chilled octopus,3990,Kilogram,0,?,"28,128"
3075200,Frozen octopus,10484328,Kilogram,0,?,"36,176,539"
3075900,Dried/salted/smoked octopus,11136,Kilogram,0,?,"92,073"
3076010,"Snails (not sea snails), for cultivation",56768,Kilogram,0,?,"88,672"
3076090,"Snails (not sea snails), not for cultivation",1185871,Kilogram,0,?,"2,935,824"
3077110,"Clams, cockles and ark shells, for cultivation",7,Kilogram,0,?,32
3077191,"Live/fresh/chilled clams, not for cultivation",1381000,Kilogram,0,?,"2,762,176"
3077199,"Live/fresh/chilled cockles and ark shells, not for cultivation",6902356,Kilogram,0,?,"11,815,403"
3077200,"Frozen clams, cockles and ark shells",4956555,Kilogram,0,?,"48,961,423"
3078190,"Live/fresh/chilled abalone, not for cultivation",1333746,Kilogram,0,?,"66,020,455"
3078290,"Live/fresh/chilled stromboid conchs, not for cultivation",1125695,Kilogram,0,?,"4,977,597"
3078300,Frozen abalone,98982,Kilogram,0,?,"6,090,828"
3078400,Frozen stromboid conchs,296618,Kilogram,0,?,"406,126"
3078700,Dried/salted/smoked abalone,6587,Kilogram,0,?,"1,069,796"
3079190,"Molluscs nes, live/fresh/chilled, not for cultivation",5921135,Kilogram,0,?,"142,906,765"
3079200,Frozen mollus nes,10454036,Kilogram,0,?,"61,661,131"
3079900,"Molluscs nes, dried/salted/smoked, incl. edible flours/meals/pellets",266943,Kilogram,0,?,"1,907,946"
3081190,"Live/fresh/chilled sea cucumbers, not for cultivation",11663,Kilogram,0,?,"116,776"
3081200,Frozen sea cucumbers,6367804,Kilogram,0,?,"27,004,903"
3081900,Dried/salted/smoked sea cucumbers,445872,Kilogram,0,?,"11,597,563"
3082190,"Live/fresh/chilled sea urchins, not for cultivation",34072,Kilogram,0,?,"920,507"
3082200,Frozen sea urchins,18,Kilogram,0,?,120
3083019,"Live/fresh/chilled jellyfish, not for cultivation",13660,Kilogram,0,?,"22,607"
3083090,Frozen/dried/salted/smoked jellyfish,8995817,Kilogram,0,?,"12,104,071"
3089019,"Live/fresh/chilled aquatic invertebrates(excl.crustaceans/molluscs)nes, not for cultivation",86443,Kilogram,0,?,"719,911"
3089090,Other frozen/dried/salted/smoked aquatic invertebrates(excl.crustaceans/molluscs),29595,Kilogram,0,?,"308,037"
4011000,"Milk&cream,fat¡Ü1%, not concentrated or sweetened",80289142,Kilogram,0,?,"57,804,546"
4012000,"Milk&cream,1%<fat¡Ü6%, not concentrated or sweetened",464258480,Kilogram,0,?,"421,158,205"
4014000,"Milk&cream,6%<fat¡Ü10%, not concentrated or sweetened",101528,Kilogram,0,?,"188,057"
4015000,"Milk&cream,fat£¾10%, not concentrated or sweetened",128716809,Kilogram,0,?,"433,440,028"
4021000,"Milk&cream in solid forms,fat¡Ü1.5%, concentrated/sweetened",280458730,Kilogram,0,?,"609,092,554"
4022100,"Milk&cream in solid forms of>1.5% fat, concentrated, unsweetened",512638859,Kilogram,0,?,"1,746,634,745"
4022900,"Milk&cream in solid forms of>1.5% fat, concentrated, sweetened",8362830,Kilogram,0,?,"72,714,633"
4029100,"Milk&cream not in solid form, concentrated, unsweetened",13145767,Kilogram,0,?,"27,007,708"
4029900,"Milk&cream not in solid form, concentrated, sweetened",14482551,Kilogram,0,?,"21,647,520"
4031000,Yogurt,27134843,Kilogram,0,?,"52,439,185"
4039000,"Buttermilk, curdled/fermented/acidified milk&cream",3684208,Kilogram,0,?,"8,169,819"
4041000,Whey and modified whey,554843480,Kilogram,0,?,"622,138,295"
4049000,"Products consisting of natural milk constituents, nes",2392738,Kilogram,0,?,"11,187,403"
4051000,Butter,87189826,Kilogram,0,?,"525,029,401"
4052000,Dairy spreads,1311,Kilogram,0,?,"13,439"
4059000,Other fats&oils derived from milk,26137701,Kilogram,0,?,"171,715,575"
4061000,"Fresh cheese, incl. whey cheese, curd",40939515,Kilogram,0,?,"174,940,123"
4062000,Grated or powdered cheese,27838340,Kilogram,0,?,"135,294,922"
4063000,"Processed cheese, not grated or powdered",13793606,Kilogram,0,?,"78,815,232"
4064000,"Blue-veined cheese, other-veined cheese prod. by penicillium roqueforti",332802,Kilogram,0,?,"2,147,318"
4069000,"Cheese, nes",25484032,Kilogram,0,?,"121,980,801"
4071100,Fertilised eggs for incubation of hens,720,Kilogram,8000,Number of item,"13,135"
4079010,Salted eggs,90,Kilogram,240,Number of item,114
4079020,Lime-preserved eggs,1866,Kilogram,4560,Number of item,"1,981"
4090000,Natural honey,3823626,Kilogram,0,?,"70,074,911"
4100010,Edible bird's nests (salanganes' nests),176525,Kilogram,0,?,"222,803,149"
4100041,"Pure royal jelly, fresh",44,Kilogram,0,?,"1,521"
