Commodity code,Commodity,Quantity,Unit,Supplimentary Quantity,Supplimentary Unit,US dollar
1064910,"Other insects, for pure-bred breeding",5,Kilogram,17380,Number of item,"10,802"
1064990,"Other insects, not for pure-bred breeding",61,Kilogram,102057,Number of item,"106,595"
1069090,"Other live animals, not for pure-bred breeding",0,Kilogram,5991,Number of item,"27,060"
2012000,Fresh or chilled unboned bovine meat ( excl. carcasses),859208,Kilogram,0,?,"20,027,727"
2013000,Fresh or chilled boneless bovine meat,52731770,Kilogram,0,?,"577,977,057"
2021000,Frozen bovine carcasses&half carcasses,1119451,Kilogram,0,?,"3,065,730"
2022000,Frozen unboned bovine meat (excl. carcasses),420203558,Kilogram,0,?,"1,256,998,750"
2023000,Frozen boneless bovine meat,1857629879,Kilogram,0,?,"10,630,041,755"
2031200,"Fresh or chilled unboned hams, shoulders&cuts thereof of swine",32609,Kilogram,0,?,"117,376"
2031900,Other fresh or chilled swine meat,1320200,Kilogram,0,?,"4,617,871"
2032110,Frozen carcasses&half carcasses of sucking pig,953,Kilogram,0,?,"17,732"
2032190,"Frozen swine carcasses&half carcasses, nes",2835967,Kilogram,0,?,"6,553,366"
2032200,"Frozen unboned hams, shoulders&cuts thereof of swine",1060036214,Kilogram,0,?,"2,630,968,339"
2032900,Other frozen swine meat,2508380538,Kilogram,0,?,"7,242,639,266"
2041000,Fresh or chilled lamb carcasses&half carcasses,42774,Kilogram,0,?,"307,684"
2042200,Fresh or chilled unboned meat of sheep,211046,Kilogram,0,?,"3,949,823"
2042300,Fresh or chilled boneless meat of sheep,264939,Kilogram,0,?,"3,277,024"
2043000,Frozen lamb carcasses&half carcasses,33304279,Kilogram,0,?,"207,845,675"
2044100,Frozen sheep carcasses&half carcasses (excl.lamb),38586081,Kilogram,0,?,"217,630,799"
2044200,Frozen unboned meat of sheep,315951857,Kilogram,0,?,"1,830,573,247"
2044300,Frozen boneless meat of sheep,22057595,Kilogram,0,?,"111,707,085"
2045000,"Fresh, chilled or frozen goat meat",183887,Kilogram,0,?,"1,589,192"
2050000,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",9201040,Kilogram,0,?,"19,103,889"
2061000,Fresh or chilled edible bovine offal,1485,Kilogram,0,?,"22,890"
2062100,Frozen bovine tongues,199599,Kilogram,0,?,"2,965,168"
2062200,Frozen bovine livers,178759,Kilogram,0,?,"208,330"
2062900,Frozen edible bovine offal (excl. tongues&livers),30432326,Kilogram,0,?,"143,496,901"
2064100,Frozen swine livers,14863726,Kilogram,0,?,"13,676,857"
2064900,Frozen edible swine offal (excl. livers),1205694067,Kilogram,0,?,"2,818,141,994"
2069000,"Frozen edible offal of sheep, goats, horses,asses&mules or hinnies,",4046272,Kilogram,0,?,"22,781,133"
2071200,Frozen whole chickens,6048344,Kilogram,0,?,"8,572,019"
2071411,"Frozen chicken cuts, with bone",338950593,Kilogram,0,?,"356,386,959"
2071419,"Frozen chicken cuts, nes",7702666,Kilogram,0,?,"15,344,701"
2071421,Frozen midjoint wing of chicken,326421291,Kilogram,0,?,"1,024,414,058"
2071422,Frozen chicken claw,673884370,Kilogram,0,?,"1,911,340,999"
2071429,"Frozen offal of chicken, nes",109124197,Kilogram,0,?,"151,256,456"
2072500,Frozen whole turkeys,272056,Kilogram,0,?,"849,579"
2072700,Frozen cuts&offal of turkeys,17223911,Kilogram,0,?,"43,699,599"
2074500,Frozen cuts&offal of ducks,168000,Kilogram,0,?,"206,870"
2089090,"Fresh, chilled or frozen meat&edible offal, nes",1896910,Kilogram,0,?,"12,353,875"
2091000,"Pig fat, not extracted, fresh, chilled, frozen,dried or salted",134952114,Kilogram,0,?,"250,411,361"
2101110,"Unboned swine hams&shoulders, salted, in brine,dried or smoked",469313,Kilogram,0,?,"11,114,981"
2101190,"Cuts of unboned swine hams&shoulders, saltd, in brine, drd or smkd",136918,Kilogram,0,?,"1,935,294"
2101900,"Meat of swine, salted, in brine,dried or smoked, nes",1338785,Kilogram,0,?,"25,574,053"
2109300,"Meat/edible offal of reptiles, saltd/brn/drd/smkd;flours&meals",500,Kilogram,0,?,"42,500"
3011100,Live ornamental freshwater fish,216245,Kilogram,0,?,"8,143,742"
3011900,Other live ornamental fish,69440,Kilogram,0,?,"5,973,377"
3019210,Live eels fry,26896,Kilogram,0,?,"53,299,241"
3019290,"Live eels, excl. fry",361083,Kilogram,0,?,"3,035,278"
3019911,Live perch fry,2899,Kilogram,0,?,"94,940"
3019919,Other live fry,814,Kilogram,0,?,"11,600"
3019999,"Live fish nes, excl. Fry",23975889,Kilogram,0,?,"127,516,594"
3021100,Fresh or chilled trout,132,Kilogram,0,?,"1,295"
3021300,Fresh or chilled Pacific salmon,624512,Kilogram,0,?,"9,890,455"
3021410,Fresh or chilled Atlantic salmon,53315932,Kilogram,0,?,"586,340,332"
3021900,Other fresh or chilled salmonidae,300,Kilogram,0,?,"3,127"
3022200,Fresh or chilled plaice,273,Kilogram,0,?,"7,032"
3022900,Other fresh or chilled flat fish,373261,Kilogram,0,?,"722,683"
3023200,Fresh or chilled yellowfin tunas,64388,Kilogram,0,?,"328,503"
3023300,Fresh or chilled skipjack or stripe-bellied bonito,2674,Kilogram,0,?,"91,149"
3023510,Fresh or chilled Atlantic bluefin tunas,8987,Kilogram,0,?,"239,911"
3023520,Fresh or chilled Pacific bluefin tunas,643672,Kilogram,0,?,"18,837,145"
3023600,Fresh or chilled bluefin tunas,39226,Kilogram,0,?,"610,595"
3023900,"Fresh or chilled tunas, nes",94534,Kilogram,0,?,"2,695,075"
3024100,Fresh or chilled herrings,38380,Kilogram,0,?,"27,567"
3024300,"Fresh or chilled sardines,sadinella, brisling or sprats",28050,Kilogram,0,?,"21,736"
3024400,Fresh or chilled mackerel,18805,Kilogram,0,?,"404,198"
3024500,Fresh or chilled jack and horse mackerel,50847,Kilogram,0,?,"986,169"
3024910,Fresh or chilled siver pomfrets (Pampus spp.),857818,Kilogram,0,?,"9,201,175"
3024990,"Fresh or chilled indian mackerels, seerfishes, jacks, crevalles,Pacific saury, scads, capelin, Kawakawa, bonitos, marlins, sailfishes, spearfish",173330,Kilogram,0,?,"800,263"
3025100,Fresh or chilled cod,594,Kilogram,0,?,"19,057"
3027400,Fresh or chilled eels,6630,Kilogram,0,?,"18,238"
3028400,Fresh or chilled seabass,4890,Kilogram,0,?,"9,809"
3028910,Fresh or chilled scabber fish,10362059,Kilogram,0,?,"18,921,808"
3028920,Fresh or chilled yellow croaker,34021,Kilogram,0,?,"242,721"
3028930,Fresh or chilled butterfish(other than silver pomfrets),78677,Kilogram,0,?,"921,205"
3028990,"Fresh or chilled fish, nes",11002132,Kilogram,0,?,"61,878,873"
3029100,"Fresh or chilled livers, roes and milt",127,Kilogram,0,?,"5,008"
3031100,Frozen sockeye salmon,3026539,Kilogram,0,?,"24,363,669"
3031200,Other frozen Pacific salmon,81100870,Kilogram,0,?,"242,781,127"
3031310,"Atlantic salmon (Salmo salar)  ,frozen",4593658,Kilogram,0,?,"30,106,702"
3031400,Frozen trout,1725148,Kilogram,0,?,"11,766,340"
3031900,Other frozen salmonidae,115703,Kilogram,0,?,"277,215"
3032400,Frozen catfish,40272687,Kilogram,0,?,"73,392,838"
3032500,Frozen carp,98606,Kilogram,0,?,"83,626"
3032600,Frozen eels,5767607,Kilogram,0,?,"6,856,964"
3033110,Frozen reinhardtius hippoglossoides(Greenland halibut),60841118,Kilogram,0,?,"323,308,742"
3033190,Other frozen halibut,702922,Kilogram,0,?,"6,698,683"
3033200,Frozen plaice,505869,Kilogram,0,?,"651,573"
3033300,Frozen sole,1234295,Kilogram,0,?,"2,908,149"
3033900,Other frozen flat fish,109230099,Kilogram,0,?,"161,816,519"
3034100,Frozen albacore or longfinned tunas,690659,Kilogram,0,?,"1,926,640"
3034200,Frozen yellowfin tunas,758648,Kilogram,0,?,"1,303,232"
3034300,Frozen skipjack or stripe-bellied bonito,18181650,Kilogram,0,?,"21,818,951"
3034400,Frozen bigeye tunas,62103,Kilogram,0,?,"120,680"
3034510,Frozen Atlantic bluefin tunas,296784,Kilogram,0,?,"8,974,725"
3034900,"Frozen tunas, nes",32473,Kilogram,0,?,"609,343"
3035100,Frozen herrings,30149609,Kilogram,0,?,"38,783,526"
3035300,"Frozen sadines, sardinella, brisling or sprats",12342883,Kilogram,0,?,"7,676,603"
3035400,Frozen mackerel,81328975,Kilogram,0,?,"146,691,702"
3035500,Frozen jack and horse mackerel,19580432,Kilogram,0,?,"34,355,576"
3035910,Frozen silver pomfrets (Pampus spp.),2546011,Kilogram,0,?,"10,985,561"
3035990,"Frozen anchovies, Indian mackerels, seerfishes, jacks, crevalles,Pacific saury, scads, capelin,  Kawakawa, bonitos, marlins, sailfishes, spearfish",63128487,Kilogram,0,?,"137,778,609"
3036300,Frozen cod,143760796,Kilogram,0,?,"490,192,753"
3036400,Frozen haddock,47841582,Kilogram,0,?,"142,627,480"
3036500,Frozen coalfish,7259847,Kilogram,0,?,"30,033,791"
3036600,Frozen hake,10696903,Kilogram,0,?,"18,038,840"
3036700,Frozen Alaska Pollack,382327336,Kilogram,0,?,"462,725,836"
3036800,Frozen blue whitings,31113215,Kilogram,0,?,"27,532,727"
3036900,"Other Frozen Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae etc.",22240186,Kilogram,0,?,"43,430,921"
3038100,Frozen dogfish and other sharks,2018738,Kilogram,0,?,"2,332,149"
3038200,Frozen rays and skates,1203220,Kilogram,0,?,"2,274,469"
3038300,Frozen toothfish,3689092,Kilogram,0,?,"77,014,686"
3038400,Frozen seabass,206,Kilogram,0,?,"12,058"
3038910,Frozen scabber fish,118534050,Kilogram,0,?,"225,204,338"
3038920,Frozen yellow croaker,2382524,Kilogram,0,?,"3,936,996"
3038930,Frozen butterfish(other than silver pomfrets),4805713,Kilogram,0,?,"11,252,289"
3038990,"Frozen fish, nes",245400573,Kilogram,0,?,"438,177,724"
3039100,"Frozen fish liver, roes and milt",9593457,Kilogram,0,?,"100,528,053"
3039200,Frozen shark fins,1924039,Kilogram,0,?,"17,488,507"
3039900,Other frozen edible fish offal,42070100,Kilogram,0,?,"120,662,964"
3044100,Fresh or chilled fillets of Pacific/Altantic/Danude salmon,133307,Kilogram,0,?,"2,173,438"
3044900,Other fresh or chilled fish fillets,8231,Kilogram,0,?,"172,555"
3045200,Fresh or chilled meat of salmonidae,2338,Kilogram,0,?,"39,978"
3045900,Other fresh or chilled meat of fish,42506,Kilogram,0,?,"2,514,539"
3046290,Frozen fillets of other catfish,106777944,Kilogram,0,?,"210,530,411"
3046300,Frozen fillets of Nile perch,30456,Kilogram,0,?,"143,644"
3046900,Frozen fillets of carp/eels/snakeheads,115275,Kilogram,0,?,"106,517"
3047100,Frozen fillets of cod,313864,Kilogram,0,?,"3,087,513"
3047200,Frozen fillets of haddock,3000,Kilogram,0,?,"24,000"
3047300,Frozen fillets of coalfish,11475,Kilogram,0,?,"45,907"
3047400,Frozen fillets of Hake,30314,Kilogram,0,?,"129,074"
3047500,Frozen fillets of Alaska pollack,7676079,Kilogram,0,?,"27,701,243"
3047900,Frozen fillets of fish of the families Bregmacerotidae and Euclichthyidae etc.,1864134,Kilogram,0,?,"5,962,255"
3048100,Frozen fillets of Pacific/Atlantic/Danude salmon,340854,Kilogram,0,?,"4,153,627"
3048200,Frozen fillets of trout,6720,Kilogram,0,?,"97,989"
3048300,Frozen fillets of flat fish,154631,Kilogram,0,?,"1,258,241"
3048500,Frozen fillets of toothfish,25527,Kilogram,0,?,"1,140,326"
3048600,Frozen fillets of herrings,1189,Kilogram,0,?,"20,076"
3048700,"Frozen fillets of tunas, skipjack or stripe-bellied bonito",257559,Kilogram,0,?,"2,870,280"
3048900,Frozen fillets of other fish,546105,Kilogram,0,?,"3,626,704"
3049200,Frozen meat of toothfish,26759,Kilogram,0,?,"215,223"
3049300,"Frozen meat of tilapias, catfish , carp, eels, Nile perch and snakeheads",490150,Kilogram,0,?,"986,549"
3049400,Frozen meat of Alaska pollack,5045330,Kilogram,0,?,"20,175,849"
3049500,"Frozen meat of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae etc, other than Alaska Pollack",3354572,Kilogram,0,?,"4,811,087"
3049900,Frozen meat of other fish,39516307,Kilogram,0,?,"103,721,344"
3051000,"Flours, meals&pellets of fish, fit for human consumption",16511,Kilogram,0,?,"413,358"
3052000,"Dried/smoked/salted fish livers,roes and milt",972973,Kilogram,0,?,"27,595,567"
3053900,Dried/salted fillets of other fish,10490,Kilogram,0,?,"68,501"
3054110,Smoked Atlantic salmon(excl.offal),5165,Kilogram,0,?,"129,371"
3054300,Smoked trout(excl.offal),504,Kilogram,0,?,"13,356"
3054900,Other smoked fish(excl.edible offal),17262,Kilogram,0,?,"191,299"
3055100,Dried cod(excl.offal),47850,Kilogram,0,?,"139,871"
3055200,"Dried tilapias, catfish, carp, eels, Nile perch and snakeheads",18500,Kilogram,0,?,"57,350"
3055300,"Dried fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae etc, other than cod",12518,Kilogram,0,?,"35,020"
3055490,"Dried herrings, anchovies, sardines,mackerel,seerfishes,Pacific saury, swordfish, bonitos etc.",6741561,Kilogram,0,?,"11,238,058"
3055990,Other dried fish(excl.offal),27728013,Kilogram,0,?,"54,731,321"
3056200,Salted cod(excl.offal),395494,Kilogram,0,?,"456,176"
3056300,Salted anchovies,132982,Kilogram,0,?,"401,496"
3056400,"Salted tilapias, catfish, carp, eels, Nile perch and snakeheads",854185,Kilogram,0,?,"1,576,948"
3056990,"Salted fish,nes(excl.offal)",282191,Kilogram,0,?,"483,586"
3057100,Shark fins,287532,Kilogram,0,?,"4,003,012"
3057200,"Fish heads, tails and maws",2432747,Kilogram,0,?,"24,010,559"
3057900,Other fish fins and edible offal,2962704,Kilogram,0,?,"4,450,683"
3061100,Frozen rock lobsters and crawfish,5215137,Kilogram,0,?,"104,711,202"
3061200,Frozen lobsters,1260874,Kilogram,0,?,"20,584,391"
3061410,Frozen swimming crabs,2741501,Kilogram,0,?,"6,141,214"
3061490,Other frozen crabs,12170214,Kilogram,0,?,"176,818,117"
3061500,Frozen Norway lobsters,343037,Kilogram,0,?,"4,120,447"
3061611,Frzen cold-water shelled shrimps,178044,Kilogram,0,?,"2,057,728"
3061612,Other frozen cold-water northern pandalus,38547976,Kilogram,0,?,"216,645,030"
3061619,Other forzen cold-water shrimps,3718140,Kilogram,0,?,"39,062,673"
3061621,Frozen cold-water shelled prawns,1366,Kilogram,0,?,"190,996"
3061629,Other frozen cold-water prawns,102023,Kilogram,0,?,"2,599,985"
3061711,Other frozen shelled shrimps,5554151,Kilogram,0,?,"28,340,026"
3061719,Other frozen shrimps,14273477,Kilogram,0,?,"108,488,854"
3061721,Other frozen shelled prawns,19094607,Kilogram,0,?,"122,305,753"
3061729,Other frozen prawns,571334086,Kilogram,0,?,"3,439,615,031"
3061990,"Frozen crustaceans,nes,incl. flours,meals,pellets for human",684445,Kilogram,0,?,"27,781,523"
3063190,"Live/fresh/chilled rock lobster and other sea crawfish, not for cultivation",10772909,Kilogram,0,?,"624,138,728"
3063290,"Live/fresh/chilled lobsters, not for cultivation",25584060,Kilogram,0,?,"681,173,311"
3063392,"Live/fresh/chilled swimming crabs, not for cultivation",567398,Kilogram,0,?,"5,278,663"
3063399,"Other live/fresh/chilled crabs, not for cultivation",69281596,Kilogram,0,?,"1,226,669,615"
3063490,"Live/fresh/chilled Norway lobsters, not for cultivation",5406,Kilogram,0,?,"234,558"
3063590,"Live cole-water prawns and live/fresh/cold cold-water shrimps, not for cultivation",14635,Kilogram,0,?,"618,641"
3063610,Other shrimps/prawns for cultivation,24915,Kilogram,0,?,"24,658,772"
3063690,"Other live prawns and live/fresh/cold shrimps, not for cultivation",2990110,Kilogram,0,?,"38,436,672"
3063910,Other crustaceans for cultivation,3918,Kilogram,0,?,"1,140,702"
3063990,"Live/fresh/chilled crustaceans nes, incl.edible flours/meals/pellets",2398017,Kilogram,0,?,"58,119,957"
3069390,Other crab£¬prepared other than fresh/chilled,12350,Kilogram,0,?,"67,385"
3069510,Cold-water shrimps and prawns£¬prepared other than fresh/chilled,98646,Kilogram,0,?,"398,339"
3069590,Other shrimps and prawns£¬prepared other than fresh/chilled,6218106,Kilogram,0,?,"11,865,708"
3069900,"Crustaceans nes, incl.edible flours/meals/pellets£¬prepared other than fresh/chilled",556324,Kilogram,0,?,"1,242,775"
3071190,"Live/fresh/chilled oysters, not for cultivation",2749152,Kilogram,0,?,"32,921,875"
3071200,Frozen oysters,368073,Kilogram,0,?,"2,271,877"
3071900,Dried/salted/smoked oysters,20,Kilogram,0,?,408
3072190,"Live/fresh/chilled scallops, not for cultivation",6784861,Kilogram,0,?,"18,771,115"
3072200,Frozen scallops,92067563,Kilogram,0,?,"234,637,351"
3072900,Dried/salted/smoked scallops,118846,Kilogram,0,?,"2,942,977"
3073190,"Live/fresh/chilled mussels, not for cultivation",2539657,Kilogram,0,?,"10,814,283"
3073200,Frzen mussels,4393222,Kilogram,0,?,"24,099,926"
3073900,Dried/salted/smoked mussels,160466,Kilogram,0,?,"430,444"
3074291,"Live/fresh/chilled cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",7219,Kilogram,0,?,"141,853"
3074299,Other live/fresh/chilled cuttle fish and squid,8095,Kilogram,0,?,"304,794"
3074310,"Frozen cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",196485369,Kilogram,0,?,"538,903,710"
3074390,Other frozen cuttle fish and squid,238176343,Kilogram,0,?,"448,150,547"
3074910,"Dried/salted/smoked cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",11923306,Kilogram,0,?,"28,613,732"
3074990,Other dried/salted/smoked cuttle fish and squid,1488475,Kilogram,0,?,"4,576,743"
3075200,Frozen octopus,11650676,Kilogram,0,?,"24,375,222"
3076090,"Snails (not sea snails), not for cultivation",691820,Kilogram,0,?,"1,076,646"
3077191,"Live/fresh/chilled clams, not for cultivation",1329015,Kilogram,0,?,"2,309,286"
3077199,"Live/fresh/chilled cockles and ark shells, not for cultivation",5677924,Kilogram,0,?,"13,139,081"
3077200,"Frozen clams, cockles and ark shells",6833150,Kilogram,0,?,"59,687,486"
3078190,"Live/fresh/chilled abalone, not for cultivation",985439,Kilogram,0,?,"55,063,973"
3078290,"Live/fresh/chilled stromboid conchs, not for cultivation",126147,Kilogram,0,?,"547,388"
3078300,Frozen abalone,310705,Kilogram,0,?,"13,343,176"
3078400,Frozen stromboid conchs,2429817,Kilogram,0,?,"5,245,829"
3078700,Dried/salted/smoked abalone,8778,Kilogram,0,?,"4,809,861"
3079190,"Molluscs nes, live/fresh/chilled, not for cultivation",10238413,Kilogram,0,?,"184,831,356"
3079200,Frozen mollus nes,15148244,Kilogram,0,?,"56,130,534"
3079900,"Molluscs nes, dried/salted/smoked, incl. edible flours/meals/pellets",285227,Kilogram,0,?,"1,116,281"
3081190,"Live/fresh/chilled sea cucumbers, not for cultivation",7770,Kilogram,0,?,"79,647"
3081200,Frozen sea cucumbers,5137710,Kilogram,0,?,"21,487,785"
3081900,Dried/salted/smoked sea cucumbers,1383580,Kilogram,0,?,"21,106,447"
3082190,"Live/fresh/chilled sea urchins, not for cultivation",141372,Kilogram,0,?,"7,346,796"
3082200,Frozen sea urchins,16,Kilogram,0,?,862
3083090,Frozen/dried/salted/smoked jellyfish,43963276,Kilogram,0,?,"66,708,832"
3089019,"Live/fresh/chilled aquatic invertebrates(excl.crustaceans/molluscs)nes, not for cultivation",12872,Kilogram,0,?,"425,315"
3089090,Other frozen/dried/salted/smoked aquatic invertebrates(excl.crustaceans/molluscs),1410,Kilogram,0,?,"9,543"
4011000,"Milk&cream,fat¡Ü1%, not concentrated or sweetened",138602252,Kilogram,0,?,"100,714,427"
4012000,"Milk&cream,1%£¼fat¡Ü6%, not concentrated or sweetened",857085809,Kilogram,0,?,"765,181,407"
4014000,"Milk&cream,6%£¼fat¡Ü10%, not concentrated or sweetened",74325,Kilogram,0,?,"239,079"
4015000,"Milk&cream,fat£¾10%, not concentrated or sweetened",272583735,Kilogram,0,?,"946,661,189"
4021000,"Milk&cream in solid forms,fat¡Ü1.5%, concentrated/sweetened",426047258,Kilogram,0,?,"1,369,902,034"
4022100,"Milk&cream in solid forms of£¾1.5% fat, concentrated, unsweetened",843483670,Kilogram,0,?,"3,178,742,556"
4022900,"Milk&cream in solid forms of£¾1.5% fat, concentrated, sweetened",5669275,Kilogram,0,?,"46,061,005"
4029100,"Milk&cream not in solid form, concentrated, unsweetened",16963426,Kilogram,0,?,"34,572,789"
4029900,"Milk&cream not in solid form, concentrated, sweetened",17906115,Kilogram,0,?,"35,528,151"
4031000,Yogurt,25234312,Kilogram,0,?,"47,937,144"
4039000,"Buttermilk, curdled/fermented/acidified milk&cream",2369481,Kilogram,0,?,"7,774,870"
4041000,Whey and modified whey,717985136,Kilogram,0,?,"1,006,569,000"
4049000,"Products consisting of natural milk constituents, nes",5257508,Kilogram,0,?,"16,484,305"
4051000,Butter,97466439,Kilogram,0,?,"491,275,499"
4052000,Dairy spreads,884,Kilogram,0,?,"21,808"
4059000,Other fats&oils derived from milk,33578785,Kilogram,0,?,"175,897,730"
4061000,"Fresh cheese, incl. whey cheese, curd",78180899,Kilogram,0,?,"321,750,619"
4062000,Grated or powdered cheese,41196332,Kilogram,0,?,"201,021,061"
4063000,"Processed cheese, not grated or powdered",23071052,Kilogram,0,?,"124,092,074"
4064000,"Blue-veined cheese, other-veined cheese prod. by penicillium roqueforti",86107,Kilogram,0,?,"963,210"
4069000,"Cheese, nes",33617483,Kilogram,0,?,"165,408,105"
4089100,"Dried bird's eggs, not in shell",1,Kilogram,0,?,56
4089900,"Bird's eggs, not in shell (excl. dried)",4,Kilogram,0,?,42
4090000,Natural honey,4809424,Kilogram,0,?,"105,225,396"
4100010,Edible bird's nests (salanganes' nests),352517,Kilogram,0,?,"544,791,507"
4100041,"Pure royal jelly, fresh",4,Kilogram,0,?,138
4100042,"Pure royal jelly, in powder, fresh",89,Kilogram,0,?,"12,887"
4100043,Bee pollen,673,Kilogram,0,?,"43,561"
4100049,Other bee products,38915,Kilogram,0,?,"4,683,111"
4100090,"Other edible products of animal origin, nes",764549,Kilogram,0,?,"3,067,163"
5029011,Goats hair for brush making,68,Kilogram,0,?,885
5040011,"Hog casings, salted, excl. hog fat-ends",73844350,Kilogram,0,?,"178,442,172"
5040012,"Sheep casings, salted",24290564,Kilogram,0,?,"43,764,185"
5040013,"Goat casings, salted",59780,Kilogram,0,?,"61,024"
5040019,"Casings of animal guts, nes",11106751,Kilogram,0,?,"17,483,275"
5040021,"Cold, frozen gizzard",7890176,Kilogram,0,?,"15,441,742"
5040029,"Gizzard of other animals, nes",58539907,Kilogram,0,?,"303,761,645"
5040090,"Other guts, bladders&stomachs of animals, whole/pieces, nes",2252396,Kilogram,0,?,"11,003,949"
5051000,Raw feathers for stuffing; down,28453510,Kilogram,0,?,"204,956,582"
5059090,Feathers nes; skins&parts of birds with feathers or down,1461054,Kilogram,0,?,"7,679,266"
5061000,Ossein and bones treated with acid,207002,Kilogram,0,?,"443,897"
5069090,"Bones and horn-cores not cut to shape, nes",53822655,Kilogram,0,?,"26,705,646"
5071000,"Ivory, its powder&waste, unworked",110710,Kilogram,0,?,"7,567,470"
5079010,Antilope horns and powder or waste thereof,667,Kilogram,0,?,"1,296,766"
5079020,Pilose antlers and powder thereof,859245,Kilogram,0,?,"54,602,494"
5079090,"Tortois-shell,whalebon,antlers, hooves, nails, claws&beaks;pwd/wst",3390695,Kilogram,0,?,"15,286,742"
5080010,"Pwd&wst of shells of molluscs,crustaceans, echinoderms/cuttle-bone",223422,Kilogram,0,?,"140,164"
5080090,"Coral; shells of molluscs, crustaceans, echinoderms/cuttle-bone,",33053346,Kilogram,0,?,"22,186,260"
5100020,"Ambergris, castoreum and civet",150,Kilogram,0,?,902
5100090,Bile; other animal products for pharmacy,285378,Kilogram,0,?,"11,486,559"
5111000,Bovine semen,8803,Kilogram,0,?,"81,445,515"
5119111,Fertilized fish eggs,3086,Kilogram,0,?,"1,082,017"
5119119,Other fish products,4466251,Kilogram,0,?,"4,695,674"
5119190,Prdct of fish/crustaceans/aquatic invertebrates; dead animals of chptr 3,5189939,Kilogram,0,?,"15,601,393"
5119910,"Animal semen, not bovine semen",76,Kilogram,0,?,"518,375"
5119920,Animal embryo,59,Kilogram,0,?,"6,915,750"
5119940,Horsehair and horsehair waste,1011341,Kilogram,0,?,"1,314,886"
5119990,"Animal products, nes; dead animals of Chapter 1",3934900,Kilogram,0,?,"15,163,190"
6011010,Dormant stigma croci corms,462000,Number of item,3454,Kilogram,"34,384"
6011021,Lily corms for seeding,316968864,Number of item,28650590,Kilogram,"76,046,543"
6011091,"Seed dormant bulbs, tubers, corms, crowns, rhizomes",243821309,Number of item,8672273,Kilogram,"41,271,388"
6011099,"Dormant bulbs, tubers, corms, crowns, rhizomes, not seed",36800,Number of item,489,Kilogram,"6,055"
6012000,"Bulbs, tubers, cormms, etc., growth/flower; chicory plants&roots",12697,Number of item,1414,Kilogram,"10,750"
6021000,Unrooted cuttings and slips,19721708,Number of item,4938676,Kilogram,"5,276,499"
6022010,"Seedlings of edible fruit or nut trees, shrubs or bushes",247896,Number of item,21674,Kilogram,"524,958"
6022090,"Edible fruit or nut trees, shrubs&bushes, not seedlings",10471,Number of item,182041,Kilogram,"499,216"
