Commodity code,Commodity,Quantity,Unit,Supplimentary Quantity,Supplimentary Unit,US dollar
2074300,Fresh or chilled fatty duck livers,333440,Kilogram,0,?,"185,280"
2074400,Fresh or chilled cuts&offal of ducks,217220,Kilogram,0,?,"543,910"
2074500,Frozen cuts&offal of ducks,4624085,Kilogram,0,?,"8,630,928"
2075100,Fresh or chilled whole geese,14454903,Kilogram,0,?,"82,766,519"
2075200,Frozen whole geese,49041,Kilogram,0,?,"268,562"
2075400,Fresh or chilled cuts&offal of geese,435397,Kilogram,0,?,"2,150,420"
2081020,"Frozen meat of rabbits, excl. head",3725805,Kilogram,0,?,"16,075,615"
2089010,"Fresh, chilled or frozen meat&edible offal of squabs",3826747,Kilogram,0,?,"28,313,675"
2089090,"Fresh, chilled or frozen meat&edible offal, nes",118048,Kilogram,0,?,"1,152,402"
2091000,"Pig fat, not extracted, fresh, chilled, frozen,dried or salted",30000,Kilogram,0,?,"54,341"
2101110,"Unboned swine hams&shoulders, salted, in brine,dried or smoked",1600,Kilogram,0,?,"22,218"
2101190,"Cuts of unboned swine hams&shoulders, saltd, in brine, drd or smkd",314,Kilogram,0,?,"7,823"
2101200,"Bellies&cuts thereof of swine, salted, in brine, dried or smoked",59364,Kilogram,0,?,"454,262"
2101900,"Meat of swine, salted, in brine,dried or smoked, nes",153644,Kilogram,0,?,"1,678,476"
2102000,"Meat of bovine animals, salted,in brine,dried or smoked",600,Kilogram,0,?,"7,230"
2109300,"Meat/edible offal of reptiles, saltd/brn/drd/smkd;flours&meals",500,Kilogram,0,?,"89,640"
2109900,"Other meat/edible offal, nes, saltd/brn/drd/smkd; flours&meals",601659,Kilogram,0,?,"2,745,071"
3011100,Live ornamental freshwater fish,229319,Kilogram,0,?,"3,614,031"
3019190,"Live trout, excl. fry",102674,Kilogram,0,?,"1,025,510"
3019210,Live eels fry,221,Kilogram,0,?,"2,089,592"
3019290,"Live eels, excl. fry",14057295,Kilogram,0,?,"255,040,223"
3019310,Live Carp fry,3650,Kilogram,0,?,"18,344"
3019390,"Live Carp, excl. fry",25330198,Kilogram,0,?,"96,928,589"
3019911,Live perch fry,8070,Kilogram,0,?,"300,722"
3019912,Live sturgeon fry,15,Kilogram,0,?,"12,500"
3019919,Other live fry,2381581,Kilogram,0,?,"37,092,857"
3019991,Live tilapia,1311339,Kilogram,0,?,"3,904,602"
3019992,live puffer fish(fugu spp.),311081,Kilogram,0,?,"6,273,398"
3019993,Other live carps,6668083,Kilogram,0,?,"26,922,886"
3019999,"Live fish nes, excl. Fry",50579708,Kilogram,0,?,"379,965,684"
3022300,Fresh or chilled sole,349613,Kilogram,0,?,"2,434,952"
3022900,Other fresh or chilled flat fish,292564,Kilogram,0,?,"4,695,543"
3023900,"Fresh or chilled tunas, nes",58059,Kilogram,0,?,"161,739"
3024600,Fresh or chilled cobia,2282648,Kilogram,0,?,"15,838,671"
3024910,Fresh or chilled siver pomfrets (Pampus spp.),27780,Kilogram,0,?,"358,315"
3024990,"Fresh or chilled indian mackerels, seerfishes, jacks, crevalles,Pacific saury, scads, capelin, Kawakawa, bonitos, marlins, sailfishes, spearfish",539088,Kilogram,0,?,"2,333,647"
3025100,Fresh or chilled cod,470848,Kilogram,0,?,"862,051"
3027100,Fresh or chilled tilapias,58964,Kilogram,0,?,"193,205"
3027300,Fresh or chilled carp,577379,Kilogram,0,?,"2,723,537"
3027400,Fresh or chilled eels,107558,Kilogram,0,?,"851,963"
3027900,Fresh or chilled Nile perch and snakeheads,933,Kilogram,0,?,"3,819"
3028200,Fresh or chilled rays and skates,340600,Kilogram,0,?,"1,458,000"
3028910,Fresh or chilled scabber fish,374560,Kilogram,0,?,"2,786,973"
3028920,Fresh or chilled yellow croaker,10648105,Kilogram,0,?,"91,457,211"
3028930,Fresh or chilled butterfish(other than silver pomfrets),3192903,Kilogram,0,?,"22,785,693"
3028990,"Fresh or chilled fish, nes",23156763,Kilogram,0,?,"135,618,353"
3029100,"Fresh or chilled livers, roes and milt",958945,Kilogram,0,?,"27,311,830"
3029900,Other fresh or chilled edible fish offal,664354,Kilogram,0,?,"21,901,682"
3031100,Frozen sockeye salmon,9,Kilogram,0,?,9
3031200,Other frozen Pacific salmon,454235,Kilogram,0,?,"1,562,157"
3031310,"Atlantic salmon (Salmo salar)  ,frozen",143030,Kilogram,0,?,"1,383,392"
3031400,Frozen trout,996940,Kilogram,0,?,"9,783,294"
3031900,Other frozen salmonidae,18210,Kilogram,0,?,"27,350"
3032300,Frozen tilapias,74784071,Kilogram,0,?,"164,144,625"
3032400,Frozen catfish,2458040,Kilogram,0,?,"5,202,969"
3032500,Frozen carp,145834,Kilogram,0,?,"567,494"
3032600,Frozen eels,878916,Kilogram,0,?,"10,007,016"
3032900,Frozen Nile perch and snakeheads,100362,Kilogram,0,?,"493,022"
3033110,Frozen reinhardtius hippoglossoides(Greenland halibut),4754894,Kilogram,0,?,"33,533,225"
3033190,Other frozen halibut,210287,Kilogram,0,?,"2,993,833"
3033300,Frozen sole,678267,Kilogram,0,?,"3,684,810"
3033400,Frozen turbots,3000,Kilogram,0,?,"31,867"
3033900,Other frozen flat fish,15353284,Kilogram,0,?,"39,475,276"
3034100,Frozen albacore or longfinned tunas,14789352,Kilogram,0,?,"54,181,826"
3034200,Frozen yellowfin tunas,11087584,Kilogram,0,?,"75,428,571"
3034300,Frozen Skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis),15811871,Kilogram,0,?,"45,329,155"
3034400,Frozen bigeye tunas,2304896,Kilogram,0,?,"18,008,328"
3034510,Frozen Atlantic bluefin tunas,131043,Kilogram,0,?,"2,174,344"
3034900,"Frozen tunas, nes",243880,Kilogram,0,?,"1,028,274"
3035100,Frozen herrings,347133,Kilogram,0,?,"480,117"
3035300,"Frozen sadines, sardinella, brisling or sprats",16183753,Kilogram,0,?,"26,090,313"
3035400,Frozen mackerel,239071360,Kilogram,0,?,"461,503,819"
3035500,Frozen jack and horse mackerel,4664579,Kilogram,0,?,"9,802,035"
3035600,Frozen cobia,11718,Kilogram,0,?,"82,029"
3035700,Frozen swordfish,2654294,Kilogram,0,?,"19,605,705"
3035910,Frozen silver pomfrets (Pampus spp.),6790615,Kilogram,0,?,"121,504,353"
3035990,"Frozen anchovies, Indian mackerels, seerfishes, jacks, crevalles,Pacific saury, scads, capelin,  Kawakawa, bonitos, marlins, sailfishes, spearfish",74294780,Kilogram,0,?,"194,056,642"
3036300,Frozen cod,160427,Kilogram,0,?,"513,262"
3036600,Frozen hake,195636,Kilogram,0,?,"550,093"
3036700,Frozen Alaska Pollack,234023,Kilogram,0,?,"620,827"
3036900,"Other Frozen Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae etc.",194327,Kilogram,0,?,"636,116"
3038100,Frozen dogfish and other sharks,591766,Kilogram,0,?,"4,014,517"
3038200,Frozen rays and skates,154558,Kilogram,0,?,"246,937"
3038300,Frozen toothfish,42195,Kilogram,0,?,"1,639,136"
3038400,Frozen seabass,240310,Kilogram,0,?,"1,405,600"
3038910,Frozen scabber fish,1995302,Kilogram,0,?,"16,036,488"
3038920,Frozen yellow croaker,24496676,Kilogram,0,?,"200,700,740"
3038930,Frozen butterfish(other than silver pomfrets),9144257,Kilogram,0,?,"83,336,282"
3038990,"Frozen fish, nes",146770663,Kilogram,0,?,"596,025,089"
3039100,"Frozen fish liver, roes and milt",803066,Kilogram,0,?,"40,695,400"
3039200,Frozen shark fins,20,Kilogram,0,?,"1,980"
3039900,Other frozen edible fish offal,3593586,Kilogram,0,?,"14,833,507"
3043100,Fresh or chilled fillets of tilapias,37967,Kilogram,0,?,"172,015"
3043900,"Fresh or chilled fillets of carp, eels and snakeheads",355299,Kilogram,0,?,"1,883,994"
3044400,Fresh or chilled fillets of fish of the families Bregmacerotidae and Euclichthyidae etc.,3072,Kilogram,0,?,"13,239"
3044900,Other fresh or chilled fish fillets,144040,Kilogram,0,?,"1,485,260"
3045100,"Fresh or chilled meat of tilapias , catfish, carp, eels, Nile perch and snakeheads",4861520,Kilogram,0,?,"26,440,747"
3045900,Other fresh or chilled meat of fish,156883,Kilogram,0,?,"675,425"
3046100,Frozen fillets of tilapias,27153070,Kilogram,0,?,"103,574,479"
3046211,Frozen fillets of channel catfish,681292,Kilogram,0,?,"5,740,964"
3046290,Frozen fillets of other catfish,463124,Kilogram,0,?,"2,446,434"
3046300,Frozen fillets of Nile perch,31948,Kilogram,0,?,"254,101"
3046900,Frozen fillets of carp/eels/snakeheads,2293594,Kilogram,0,?,"24,190,291"
3047100,Frozen fillets of cod,102667562,Kilogram,0,?,"816,289,033"
3047200,Frozen fillets of haddock,27692342,Kilogram,0,?,"204,147,289"
3047300,Frozen fillets of coalfish,6733086,Kilogram,0,?,"51,715,702"
3047400,Frozen fillets of Hake,7532185,Kilogram,0,?,"32,070,135"
3047500,Frozen fillets of Alaska pollack,207851557,Kilogram,0,?,"739,041,641"
3047900,Frozen fillets of fish of the families Bregmacerotidae and Euclichthyidae etc.,10500183,Kilogram,0,?,"45,203,348"
3048100,Frozen fillets of Pacific/Atlantic/Danude salmon,70702700,Kilogram,0,?,"539,962,584"
3048200,Frozen fillets of trout,768683,Kilogram,0,?,"8,619,209"
3048300,Frozen fillets of flat fish,54209840,Kilogram,0,?,"335,051,446"
3048400,Frozen fillets of swordfish,38638,Kilogram,0,?,"719,343"
3048500,Frozen fillets of toothfish,31,Kilogram,0,?,"1,382"
3048600,Frozen fillets of herrings,667301,Kilogram,0,?,"1,811,941"
3048700,"Frozen fillets of tunas, skipjack tuna (stripe-bellied bonito)",16044488,Kilogram,0,?,"156,591,085"
3048800,"Frozen fillets of dogfish, other sharks, rays and skates",984723,Kilogram,0,?,"7,928,078"
3048900,Frozen fillets of other fish,101288658,Kilogram,0,?,"537,541,927"
3049100,Frozen meat of swordfish,79344,Kilogram,0,?,"808,622"
3049300,"Frozen meat of tilapias, catfish , carp, eels, Nile perch and snakeheads",8912,Kilogram,0,?,"55,752"
3049400,Frozen meat of Alaska pollack,16670845,Kilogram,0,?,"56,721,870"
3049500,"Frozen meat of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae etc, other than Alaska Pollack",7507521,Kilogram,0,?,"36,832,622"
3049600,Frozen meat of dogfish and other sharks,229230,Kilogram,0,?,"1,978,767"
3049900,Frozen meat of other fish,57627027,Kilogram,0,?,"337,506,283"
3052000,"Dried/smoked/salted fish livers,roes and milt",4112943,Kilogram,0,?,"46,028,729"
3053100,"Dried/salted fillets of tilapias, catfish , carp, eels, Nile perch and snakeheads",1000,Kilogram,0,?,"11,940"
3053200,"Dried/salted fish fillets of the families Bregmacerotidae, Euclichthyidae, Gadidae,Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",28513423,Kilogram,0,?,"151,465,523"
3053900,Dried/salted fillets of other fish,824777,Kilogram,0,?,"6,971,693"
3054110,Smoked Atlantic salmon(excl.offal),100882,Kilogram,0,?,"1,948,760"
3054120,Smoked Pacific/Danude salmon(excl.offal),60424,Kilogram,0,?,"1,185,959"
3054200,Smoked herrings(excl.offal),969159,Kilogram,0,?,"3,436,003"
3054300,Smoked trout(excl.offal),878885,Kilogram,0,?,"15,941,729"
3054900,Other smoked fish(excl.edible offal),2676876,Kilogram,0,?,"18,722,656"
3055100,Dried cod(excl.offal),591287,Kilogram,0,?,"6,818,455"
3055300,"Dried fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae etc, other than cod",435087,Kilogram,0,?,"5,640,097"
3055410,Dried silver pomfrets (Pampus spp.),1110,Kilogram,0,?,"39,405"
3055490,"Dried herrings, anchovies, sardines,mackerel,seerfishes,Pacific saury, swordfish, bonitos etc.",2526665,Kilogram,0,?,"15,935,512"
3055990,Other dried fish(excl.offal),10448665,Kilogram,0,?,"98,548,733"
3056100,Salted herrings(excl.offal),3420,Kilogram,0,?,"31,752"
3056200,Salted cod(excl.offal),2722024,Kilogram,0,?,"13,979,032"
3056400,"Salted tilapias, catfish, carp, eels, Nile perch and snakeheads",16278,Kilogram,0,?,"95,881"
3056910,Salted scabber fish(excl.offal),4894,Kilogram,0,?,"35,683"
3056920,Salted yellow croaker(excl.offal),46629,Kilogram,0,?,"328,732"
3056990,"Salted fish,nes(excl.offal)",4930492,Kilogram,0,?,"21,118,317"
3057100,Shark fins,18572,Kilogram,0,?,"2,626,059"
3057200,"Fish heads, tails and maws",574608,Kilogram,0,?,"5,258,765"
3057900,Other fish fins and edible offal,1044000,Kilogram,0,?,"4,348,775"
3061100,Frozen rock lobsters and crawfish,116662,Kilogram,0,?,"2,189,604"
3061200,Frozen lobsters,4696,Kilogram,0,?,"151,989"
3061410,Frozen swimming crabs,17877310,Kilogram,0,?,"95,864,148"
3061490,Other frozen crabs,4269422,Kilogram,0,?,"99,207,423"
3061500,Frozen Norway lobsters,22964,Kilogram,0,?,"128,278"
3061630,"Frozen cold-water shrimps and prawns (Pandalus spp, Crangon crangon) , shelled",2375807,Kilogram,0,?,"44,077,973"
3061640,"Frozen northern pandalus (Pandalus borealis), unshelled",2912129,Kilogram,0,?,"17,643,583"
3061690,"Frozen cold-water shrimps and prawns (Pandalus spp, Crangon crangon) , unshelled",3707220,Kilogram,0,?,"25,116,911"
3061730,"Other frozen shrimps and prawns, shelled",26138271,Kilogram,0,?,"259,233,584"
3061790,"Other frozen shrimps and prawns, unshelled",13274806,Kilogram,0,?,"83,432,555"
3061911,Frozen freshwater shelled crawfish,43200,Kilogram,0,?,"769,720"
3061919,Other frozen freshwater crawfish,32750,Kilogram,0,?,"211,225"
3061990,"Frozen crustaceans,nes",263460,Kilogram,0,?,"4,044,777"
3063190,"Live/fresh/chilled rock lobster and other sea crawfish, not for cultivation",7463,Kilogram,0,?,"68,546"
3063310,Live crabs for cultivation,2756,Kilogram,0,?,"22,720"
3063391,"Live/fresh/chilled freshwater crabs, not for cultivation",5292272,Kilogram,0,?,"50,320,479"
3063392,"Live/fresh/chilled swimming crabs, not for cultivation",296164,Kilogram,0,?,"3,639,685"
3063399,"Other live/fresh/chilled crabs, not for cultivation",846492,Kilogram,0,?,"12,313,897"
3063590,"Live cole-water prawns and live/fresh/cold cold-water shrimps, not for cultivation",5277,Kilogram,0,?,"83,838"
3063610,Other shrimps/prawns for cultivation,2774,Kilogram,0,?,"32,240"
3063690,"Other live prawns and live/fresh/cold shrimps, not for cultivation",8227258,Kilogram,0,?,"103,825,198"
3063990,"Live/fresh/chilled crustaceans ,nes",62704,Kilogram,0,?,"637,961"
3069390,Other crab£¬prepared other than fresh/chilled,11600,Kilogram,0,?,"80,943"
3069510,Cold-water shrimps and prawns£¬prepared other than fresh/chilled,14215,Kilogram,0,?,"186,709"
3069590,Other shrimps and prawns£¬prepared other than fresh/chilled,2397906,Kilogram,0,?,"23,579,361"
3069900,Crustaceans nes,5167,Kilogram,0,?,"153,017"
3071110,Oysters for cultivation,60165,Kilogram,0,?,"152,402"
3071190,"Live/fresh/chilled oysters, not for cultivation",1332643,Kilogram,0,?,"11,286,427"
3071200,Frozen oysters,1186186,Kilogram,0,?,"6,223,645"
3071900,Dried/salted/smoked oysters,252900,Kilogram,0,?,"15,211,835"
3072110,Scallops and other molluscs of the family Pectinidae for cultivation,284158,Kilogram,0,?,"1,373,857"
3072191,"Other scallops,live/fresh/chilled",680902,Kilogram,0,?,"2,227,247"
3072199,"Other molluscs of the family Pectinidae, live/fresh/chilled",32096,Kilogram,0,?,"294,816"
3072210,Frozen scallops,17526823,Kilogram,0,?,"191,629,885"
3072290,Frozen other molluscs of the family Pectinidae,10313771,Kilogram,0,?,"140,497,088"
3072910,"Scallops, dried/salted/in brine/smoked",87476,Kilogram,0,?,"2,069,573"
3072990,"Other molluscs of the family Pectinidae, dried/salted/in brine/smoked",6005,Kilogram,0,?,"235,320"
3073190,"Live/fresh/chilled mussels, not for cultivation",55068,Kilogram,0,?,"141,668"
3073200,Frzen mussels,6243463,Kilogram,0,?,"15,727,008"
3073900,Dried/salted/smoked mussels,19035,Kilogram,0,?,"181,030"
3074291,"Live/fresh/chilled cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",2897625,Kilogram,0,?,"33,758,639"
3074299,Other live/fresh/chilled cuttle fish and squid,306646,Kilogram,0,?,"1,021,505"
3074310,"Frozen cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",121183808,Kilogram,0,?,"999,041,129"
3074390,Other frozen cuttle fish and squid,242904446,Kilogram,0,?,"1,315,474,073"
3074910,"Dried/salted/smoked cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",698742,Kilogram,0,?,"11,457,732"
3074990,Other dried/salted/smoked cuttle fish and squid,2857214,Kilogram,0,?,"36,057,339"
3075100,Live/fresh/chilled octopus,8099420,Kilogram,0,?,"117,402,153"
3075200,Frozen octopus,23336505,Kilogram,0,?,"167,519,755"
3075900,Dried/salted/smoked octopus,836049,Kilogram,0,?,"5,788,378"
3076090,"Snails (not sea snails), not for cultivation",31711,Kilogram,0,?,"197,393"
3077110,"Clams, cockles and ark shells, for cultivation",4058737,Kilogram,0,?,"5,205,961"
3077191,"Live/fresh/chilled clams, not for cultivation",44754597,Kilogram,0,?,"86,121,780"
3077199,"Live/fresh/chilled cockles and ark shells, not for cultivation",5222469,Kilogram,0,?,"21,808,595"
3077200,"Frozen clams, cockles and ark shells",5196978,Kilogram,0,?,"28,821,503"
3077900,"Dried/salted/smoked clams, cockles and ark shells",377854,Kilogram,0,?,"1,781,486"
3078110,"Abalone, for cultivation",2090,Kilogram,0,?,"119,118"
3078190,"Live/fresh/chilled abalone, not for cultivation",3812313,Kilogram,0,?,"70,027,462"
3078300,Frozen abalone,815689,Kilogram,0,?,"15,697,804"
3078700,Dried/salted/smoked abalone,10610,Kilogram,0,?,"1,500,569"
3079190,"Molluscs nes, live/fresh/chilled, not for cultivation",1378069,Kilogram,0,?,"13,149,869"
3079200,Frozen molluscs nes,2786449,Kilogram,0,?,"51,444,910"
3079900,"Molluscs nes, dried/salted/in brine/smoked",326117,Kilogram,0,?,"7,245,457"
3081190,"Live/fresh/chilled sea cucumbers, not for cultivation",1250,Kilogram,0,?,"14,400"
3081200,Frozen sea cucumbers,131537,Kilogram,0,?,"2,202,912"
3081900,Dried/salted/smoked sea cucumbers,1720,Kilogram,0,?,"198,460"
3082190,"Live/fresh/chilled sea urchins, not for cultivation",46774,Kilogram,0,?,"8,084,469"
3082200,Frozen sea urchins,41799,Kilogram,0,?,"2,219,454"
3083090,Frozen/dried/salted/smoked jellyfish,5051903,Kilogram,0,?,"32,165,961"
3089012,"Live/fresh/chilled sea clamworm, not for cultivation",1220186,Kilogram,0,?,"19,883,157"
3089019,"Live/fresh/chilled aquatic invertebrates(excl.crustaceans/molluscs)nes, not for cultivation",127784,Kilogram,0,?,"2,024,431"
3089090,Other frozen/dried/salted/smoked aquatic invertebrates(excl.crustaceans/molluscs),105468,Kilogram,0,?,"1,073,276"
3091000,"Flours, meals and pellets of fish, fit for human consumption",2235644,Kilogram,0,?,"8,271,418"
3099000,"Flours, meals and pellets of crustaceans, molluscs and other aquatic invertebrates, fit for human consumption",193500,Kilogram,0,?,"10,598,830"
4011000,"Milk&cream,fat¡Ü1%, not concentrated or sweetened",33613,Kilogram,0,?,"90,937"
4012000,"Milk&cream,1%£¼fat¡Ü6%, not concentrated or sweetened",23856992,Kilogram,0,?,"22,780,256"
4015000,"Milk&cream,fat£¾10%, not concentrated or sweetened",12000,Kilogram,0,?,"46,800"
4021000,"Milk&cream in solid forms,fat¡Ü1.5%, concentrated/sweetened",1279727,Kilogram,0,?,"4,747,707"
4022100,"Milk&cream in solid forms of£¾1.5% fat, concentrated, unsweetened",2695870,Kilogram,0,?,"12,180,395"
4022900,"Milk&cream in solid forms of£¾1.5% fat, concentrated, sweetened",242915,Kilogram,0,?,"1,541,043"
4029100,"Milk&cream not in solid form, concentrated, unsweetened",316667,Kilogram,0,?,"630,733"
4029900,"Milk&cream not in solid form, concentrated, sweetened",2237664,Kilogram,0,?,"4,956,712"
4032010,"Yogurt, whether or not flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",36149,Kilogram,0,?,"128,575"
4032090,Other yogurt,2659714,Kilogram,0,?,"4,518,929"
4039000,"Buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream",3455008,Kilogram,0,?,"7,934,503"
4041000,Whey and modified whey,291070,Kilogram,0,?,"562,049"
4049000,"Products consisting of natural milk constituents, nes",376774,Kilogram,0,?,"637,989"
4051000,Butter,1529088,Kilogram,0,?,"6,309,061"
4052000,Dairy spreads,18500,Kilogram,0,?,"45,645"
4059000,Other fats&oils derived from milk,591870,Kilogram,0,?,"2,980,039"
4062000,Grated or powdered cheese,74743,Kilogram,0,?,"952,969"
4063000,"Processed cheese, not grated or powdered",18711,Kilogram,0,?,"196,236"
4069000,"Cheese, nes",24,Kilogram,0,?,259
4071100,Fertilised eggs for incubation of hens,69359,Kilogram,1181274,Number of item,"872,958"
4071900,Fertilised eggs for incubation of other fowls,39009,Kilogram,633240,Number of item,"69,089"
4072100,Fresh eggs of hens,107185271,Kilogram,1765529653,Number of item,"193,221,525"
4072900,Fresh eggs of other fowls,539659,Kilogram,20183304,Number of item,"1,355,788"
4079010,Salted eggs,12920678,Kilogram,183588649,Number of item,"35,789,731"
4079020,Lime-preserved eggs,8268288,Kilogram,122557322,Number of item,"25,320,993"
4079090,"Prevered/cooked eggds in shell, nes",231844,Kilogram,2751348,Number of item,"604,113"
4081100,Dried egg yolks,653807,Kilogram,0,?,"7,037,613"
4081900,Egg yolks (excl. dried),1419625,Kilogram,0,?,"12,038,165"
4089100,"Dried bird's eggs, not in shell",354969,Kilogram,0,?,"3,532,591"
4089900,"Bird's eggs, not in shell (excl. dried)",9228964,Kilogram,0,?,"21,465,939"
4090000,Natural honey,155920570,Kilogram,0,?,"277,461,534"
4101000,"Edible insects, nes",1264857,Kilogram,0,?,"2,099,594"
4109010,Edible bird's nests (salanganes' nests),7004,Kilogram,0,?,"830,025"
4109021,"Pure royal jelly, fresh",683114,Kilogram,0,?,"18,460,290"
4109022,"Pure royal jelly, in powder, fresh",195443,Kilogram,0,?,"16,573,226"
4109023,Bee pollen,2945344,Kilogram,0,?,"13,850,364"
4109029,Other bee products,337944,Kilogram,0,?,"7,494,802"
4109090,"Other edible products of animal origin, nes",1093519,Kilogram,0,?,"2,369,466"
5010000,"Huaman hair, unworked , whether or not washed/scoured, waste hair",4880,Kilogram,0,?,"527,040"
5021010,"Pig's, hog's, or boar's bristles",3342483,Kilogram,0,?,"41,812,578"
5021020,"Pig's, hog's, or boar's hair",85391,Kilogram,0,?,"126,068"
5029011,Goats hair for brush making,138013,Kilogram,0,?,"10,044,070"
5029019,"Badger and other brush making hair, nes",17577,Kilogram,0,?,"9,992,639"
5029020,Waste of badger&other brush making hair,157,Kilogram,0,?,"20,300"
5040011,"Hog casings, salted, excl. hog fat-ends",66767127,Kilogram,0,?,"474,445,747"
5040012,"Sheep casings, salted",17502693,Kilogram,0,?,"456,796,797"
